class,symbol,datetime,sl3,sl6,sl12,sl20,sl30,sl60,sl90,sbm10,sbm20,sam10,sam20,ram20,ram30,rbm10,rbm20,sam90,sam180,sam360,sbm90,sbm180,sbm360
0,cat,2006-02-06,-25.997,28.876,82.520,68.238,67.858,44.393,18.884,25.997,25.997,125.491,68.238,0.136,0.204,0.008,0.008,56.157,56.157,56.157,25.997,20.746,20.746
1,cat,2006-02-07,-59.950,3.731,87.474,45.573,49.672,40.234,18.554,75.101,75.101,94.703,87.474,0.105,0.163,0.030,0.030,51.076,51.076,51.076,75.101,21.563,21.563
0,cat,2006-02-08,33.270,22.337,106.078,61.256,58.679,43.030,20.732,12.421,12.421,108.587,101.628,0.132,0.191,0.006,0.006,54.944,54.944,54.944,12.421,20.420,20.420
1,cat,2006-02-09,-12.130,-19.016,96.441,58.047,60.805,41.249,18.345,19.016,19.016,50.330,90.138,0.126,0.185,0.011,0.011,53.230,53.230,53.230,19.016,20.511,20.511
0,cat,2006-02-10,78.916,8.773,89.684,52.564,62.875,40.051,18.340,10.110,10.110,28.851,87.419,0.131,0.190,0.007,0.007,53.336,53.336,53.336,10.110,20.204,20.204
1,cat,2006-02-13,-9.204,11.987,44.115,50.457,60.085,37.925,20.845,11.193,11.193,24.026,80.619,0.129,0.188,0.009,0.009,52.298,52.298,52.298,11.193,20.158,20.158
2,cat,2006-02-14,86.195,36.875,33.195,57.656,71.837,39.632,27.669,0.000,0.000,91.126,91.361,0.155,0.216,0.000,0.000,55.821,55.821,55.821,0.000,19.080,19.080
2,cat,2006-02-15,138.182,110.184,57.081,78.633,79.585,40.978,33.037,0.000,0.000,110.184,98.899,0.178,0.239,0.000,0.000,58.685,58.685,58.685,0.000,18.146,18.146
2,cat,2006-02-16,162.246,76.297,49.828,75.588,71.368,42.714,30.103,0.000,0.000,102.101,96.812,0.184,0.214,0.000,0.000,58.872,58.872,58.872,0.000,17.825,17.825
2,cat,2006-02-17,86.870,87.655,33.820,92.711,71.874,41.414,32.951,0.000,0.000,91.014,92.711,0.185,0.216,0.000,0.000,58.372,58.372,58.372,0.000,17.665,17.665
2,cat,2006-02-21,46.089,93.091,51.177,94.610,66.942,39.227,34.057,0.000,0.000,89.835,94.610,0.189,0.201,0.000,0.000,59.006,59.006,59.006,0.000,17.246,17.246
0,cat,2006-02-22,50.954,107.840,60.301,95.436,62.334,43.240,37.132,0.000,0.000,87.850,95.436,0.191,0.202,0.000,0.000,59.453,59.453,59.453,0.000,16.871,16.871
2,cat,2006-02-23,13.879,50.555,44.275,82.810,60.087,41.415,37.757,97.180,97.180,63.307,82.810,0.166,0.190,0.010,0.010,57.017,57.017,57.017,97.180,17.181,17.181
2,cat,2006-02-24,5.051,25.605,68.741,57.772,61.797,44.241,36.455,24.637,24.637,62.089,57.772,0.116,0.196,0.005,0.005,57.188,57.188,57.188,24.637,16.880,16.880
0,cat,2006-02-27,20.075,35.668,56.799,44.203,60.494,47.869,37.293,0.000,0.000,79.018,50.974,0.097,0.209,0.000,0.000,58.425,58.425,58.425,0.000,16.327,16.327
0,cat,2006-02-28,33.633,23.826,56.367,45.292,57.490,44.133,39.371,57.143,57.143,64.996,45.292,0.091,0.202,0.006,0.006,56.766,56.766,56.766,57.143,16.470,16.470
0,cat,2006-03-01,77.487,41.328,68.364,47.791,60.515,43.475,38.006,0.000,0.000,59.385,71.769,0.108,0.224,0.000,0.000,59.164,59.164,59.164,0.000,15.639,15.639
0,cat,2006-03-02,38.095,29.200,69.465,36.828,67.184,44.012,41.767,6.722,6.722,38.268,66.818,0.107,0.223,0.001,0.001,58.385,58.385,58.385,6.722,15.577,15.577
0,cat,2006-03-03,69.786,52.062,52.098,45.474,64.523,46.517,58.349,0.000,0.000,36.826,65.252,0.111,0.228,0.000,0.000,58.349,58.349,58.349,0.000,15.339,15.339
0,cat,2006-03-06,-52.426,11.921,18.855,37.355,68.224,40.873,50.597,186.302,186.302,16.239,50.129,0.090,0.205,0.019,0.019,53.717,54.586,54.586,186.302,16.020,16.020
0,cat,2006-03-07,-58.291,-10.431,12.507,31.587,65.531,44.018,50.264,105.214,105.214,11.921,46.080,0.088,0.197,0.021,0.021,52.696,53.592,53.592,105.214,16.029,16.029
0,cat,2006-03-08,-98.736,-15.508,4.048,39.011,60.038,43.774,48.027,98.736,98.736,0.768,39.011,0.078,0.180,0.030,0.030,50.663,51.609,51.609,98.736,16.290,16.290
0,cat,2006-03-09,-82.855,-66.989,-13.661,18.820,50.105,38.188,47.874,107.559,107.559,0.000,22.683,0.043,0.150,0.043,0.043,47.874,48.886,48.886,107.559,16.743,16.743
1,cat,2006-03-10,-95.382,-76.002,-24.067,18.262,29.564,37.107,43.252,98.110,98.110,0.000,18.262,0.037,0.089,0.049,0.049,43.252,47.403,47.403,98.110,16.362,16.894
1,cat,2006-03-13,-64.457,-80.642,-15.549,16.364,17.128,34.000,38.896,80.642,80.642,7.048,18.255,0.035,0.060,0.048,0.048,38.896,47.016,47.016,80.642,17.147,16.774
1,cat,2006-03-14,25.210,-29.136,-8.712,24.191,24.524,37.418,40.508,51.123,51.123,69.768,24.191,0.048,0.074,0.036,0.036,40.508,48.512,48.512,51.123,16.493,16.180
2,cat,2006-03-15,156.918,28.523,8.957,28.980,31.370,44.229,42.632,5.361,5.361,156.918,28.980,0.058,0.106,0.004,0.004,43.721,52.919,52.919,5.361,15.022,14.842
2,cat,2006-03-16,183.099,57.551,20.754,23.045,27.248,42.645,44.503,0.000,0.000,139.183,139.183,0.056,0.115,0.000,0.000,44.503,53.644,53.644,0.000,14.580,14.439
0,cat,2006-03-17,198.777,112.745,20.612,29.669,38.212,56.895,47.059,0.000,0.000,148.837,148.837,0.074,0.135,0.000,0.000,47.059,55.826,55.826,0.000,13.727,13.662
0,cat,2006-03-20,69.996,115.105,16.927,26.371,37.771,56.133,44.240,49.850,49.850,115.105,115.105,0.069,0.129,0.005,0.005,45.686,54.504,54.504,49.850,13.866,13.788
0,cat,2006-03-21,-26.257,77.699,-3.351,11.847,27.220,50.309,41.086,125.935,125.935,67.653,67.653,0.047,0.106,0.025,0.025,41.974,50.883,50.883,125.935,14.667,14.516
0,cat,2006-03-22,-0.875,98.925,34.030,21.558,44.918,50.642,45.410,0.875,0.875,92.671,92.671,0.074,0.135,0.000,0.000,45.410,54.160,54.160,0.875,13.504,13.455
0,cat,2006-03-23,18.018,44.196,36.738,27.021,36.090,50.561,43.823,0.000,0.000,83.157,83.157,0.075,0.114,0.000,0.000,43.823,53.738,53.738,0.000,13.399,13.359
0,cat,2006-03-24,53.380,13.351,35.681,19.257,34.332,50.700,41.776,99.659,99.659,64.130,64.130,0.064,0.103,0.010,0.010,41.776,51.746,51.746,99.659,13.751,13.678
0,cat,2006-03-27,-36.303,-18.584,46.452,12.789,32.145,50.542,39.990,57.698,57.698,61.690,56.762,0.062,0.099,0.012,0.012,39.990,51.027,51.027,57.698,13.742,13.668
0,cat,2006-03-28,-60.757,-21.534,46.042,12.247,30.360,47.959,37.706,60.757,60.757,40.728,46.042,0.055,0.091,0.018,0.018,37.706,49.576,49.576,60.757,13.949,13.856
0,cat,2006-03-29,-80.795,-14.354,31.338,-4.839,16.377,45.872,33.179,84.907,84.907,0.000,29.490,0.038,0.049,0.034,0.034,33.179,46.845,46.845,84.907,14.644,14.390
0,cat,2006-03-30,-131.777,-83.322,5.329,-13.048,3.724,42.099,28.865,101.233,101.233,0.000,14.598,0.020,0.020,0.051,0.051,40.588,44.034,44.034,101.233,15.269,14.953
1,cat,2006-03-31,-136.236,-97.255,-27.819,-18.764,-0.695,35.262,28.185,97.255,97.255,0.000,8.081,0.012,0.012,0.058,0.058,38.492,42.537,42.537,97.255,97.255,15.171
1,cat,2006-04-03,-7.692,-44.150,-15.576,1.912,6.708,40.015,30.401,51.703,51.703,235.344,22.463,0.036,0.036,0.036,0.036,42.197,45.266,45.266,51.703,51.703,14.255
2,cat,2006-04-04,133.518,-1.769,-10.167,15.471,12.444,40.943,31.276,15.736,15.736,243.003,36.065,0.061,0.061,0.013,0.013,46.071,48.147,48.147,15.736,15.736,13.293
0,cat,2006-04-05,185.211,20.703,-0.549,23.481,12.501,38.587,34.075,6.702,6.702,185.211,37.977,0.068,0.068,0.006,0.006,46.655,48.626,48.626,6.702,6.702,12.981
0,cat,2006-04-06,97.506,44.794,15.027,29.762,15.204,39.016,33.937,7.999,7.999,133.686,34.865,0.066,0.066,0.008,0.008,45.654,47.930,47.930,7.999,7.999,12.989
1,cat,2006-04-07,-16.822,58.011,-14.106,27.977,10.179,36.931,33.788,58.048,15.974,86.617,27.977,0.056,0.056,0.012,0.018,43.298,46.216,46.216,15.974,15.974,13.280
2,cat,2006-04-10,-15.392,84.482,-8.851,31.338,8.844,35.471,35.707,15.392,8.851,84.482,31.338,0.063,0.063,0.005,0.011,43.967,46.751,46.751,8.851,8.851,12.958
2,cat,2006-04-11,44.503,71.655,12.804,32.805,16.329,38.318,36.306,0.000,0.000,96.485,96.485,0.068,0.080,0.000,0.000,46.194,48.466,48.466,0.000,0.000,12.310
0,cat,2006-04-12,129.916,56.219,27.196,23.893,15.459,39.390,35.480,0.000,0.000,104.964,104.964,0.084,0.097,0.000,0.000,48.295,50.099,50.099,0.000,0.000,11.684
0,cat,2006-04-13,65.827,25.066,23.040,13.618,11.658,40.596,34.253,115.621,115.621,79.376,79.376,0.071,0.084,0.012,0.012,45.642,48.132,48.132,115.621,115.621,12.057
0,cat,2006-04-17,-9.132,17.625,31.447,1.443,8.221,37.167,34.516,89.286,89.286,64.615,64.615,0.065,0.078,0.018,0.018,43.971,46.896,46.896,89.286,89.286,12.231
0,cat,2006-04-18,45.821,88.761,74.931,20.171,25.904,49.715,38.001,0.000,0.000,73.605,89.884,0.099,0.112,0.000,0.000,48.841,50.665,50.665,0.000,0.000,11.009
0,cat,2006-04-19,87.947,77.756,83.090,31.355,27.063,48.957,40.748,0.000,0.000,77.225,83.090,0.100,0.113,0.000,0.000,48.369,50.350,50.350,0.000,0.000,10.928
0,cat,2006-04-20,66.274,28.481,50.680,11.547,25.645,45.151,39.976,126.630,126.630,50.888,65.986,0.086,0.099,0.013,0.013,45.630,48.279,48.279,126.630,126.630,11.344
0,cat,2006-04-21,-43.932,0.642,28.442,10.556,30.205,42.425,37.834,69.647,69.647,43.750,60.278,0.084,0.098,0.014,0.014,44.868,47.724,47.724,69.647,69.647,11.336
0,cat,2006-04-24,-67.114,9.531,17.370,12.450,30.209,31.226,37.050,67.114,67.114,32.835,51.711,0.078,0.091,0.020,0.020,43.305,46.541,46.541,67.114,67.114,11.510
0,cat,2006-04-25,-129.965,-33.137,-7.931,-2.985,18.451,18.263,30.072,127.897,127.897,0.000,27.155,0.043,0.055,0.051,0.051,37.716,42.197,42.197,127.897,127.897,12.586
0,cat,2006-04-26,-82.189,-62.519,11.457,7.212,18.580,22.235,32.530,76.485,76.485,136.127,33.913,0.058,0.058,0.038,0.038,39.368,43.507,43.507,76.485,76.485,12.059
1,cat,2006-04-27,-99.940,-82.521,-4.307,9.434,3.455,17.575,30.943,82.521,82.521,8.675,25.144,0.045,0.045,0.050,0.050,37.112,41.745,41.745,82.521,82.521,12.409
1,cat,2006-04-28,36.034,-47.668,-10.001,23.066,3.738,15.646,29.995,58.431,58.431,36.034,28.804,0.055,0.055,0.041,0.041,38.052,42.499,42.499,58.431,58.431,12.042
1,cat,2006-05-01,-14.044,-47.943,-23.660,26.598,-2.624,17.644,36.757,52.868,52.868,23.355,26.598,0.053,0.053,0.042,0.042,37.407,41.999,41.999,52.868,52.868,12.036
2,cat,2006-05-02,107.470,2.154,5.849,27.075,7.163,22.873,40.614,20.964,20.964,68.064,27.075,0.054,0.079,0.019,0.019,40.614,44.566,44.566,20.964,20.964,11.146
3,cat,2006-05-03,103.864,70.510,17.986,18.592,17.001,22.804,40.917,11.017,11.017,70.510,24.968,0.042,0.088,0.011,0.011,40.917,45.188,45.188,11.017,11.017,10.817
0,cat,2006-05-04,140.156,62.761,-1.056,19.855,11.372,28.911,38.704,0.000,1.842,73.974,28.846,0.052,0.097,0.000,0.002,42.847,45.940,45.940,1.842,1.842,10.450
0,cat,2006-05-05,107.555,109.246,10.658,28.619,16.260,27.055,40.772,0.000,0.000,84.245,35.547,0.068,0.114,0.000,0.000,44.704,47.382,47.382,0.000,0.000,9.883
0,cat,2006-05-08,76.825,91.541,20.628,33.235,19.426,27.879,42.245,10.003,10.003,73.698,33.235,0.066,0.113,0.001,0.001,44.031,46.910,46.910,10.003,10.003,9.873
0,cat,2006-05-09,98.549,121.425,34.994,37.707,25.471,30.036,44.759,0.000,0.000,82.877,82.877,0.083,0.130,0.000,0.000,45.970,48.428,48.428,0.000,0.000,9.282
0,cat,2006-05-10,41.260,75.073,38.662,28.111,27.158,29.996,43.630,20.951,20.951,87.486,73.281,0.081,0.128,0.002,0.002,45.123,47.821,47.821,20.951,20.951,9.315
0,cat,2006-05-11,-11.681,32.437,52.160,11.434,26.922,22.311,42.025,93.665,93.665,60.751,52.160,0.063,0.109,0.019,0.019,42.025,45.475,45.475,93.665,93.665,9.863
0,cat,2006-05-12,-136.801,-21.148,20.408,5.654,24.908,14.455,38.466,136.801,136.801,32.027,29.566,0.038,0.084,0.041,0.041,38.466,42.486,42.486,136.801,136.801,10.607
0,cat,2006-05-15,-144.086,-52.305,26.756,6.671,26.273,12.762,34.119,113.076,113.076,24.329,24.213,0.034,0.079,0.045,0.045,34.502,41.686,41.686,113.076,113.076,10.707
0,cat,2006-05-16,-95.454,-53.400,17.604,-9.948,17.415,12.237,33.875,93.665,93.665,0.000,21.442,0.032,0.052,0.047,0.047,33.875,41.202,41.202,93.665,93.665,10.716
0,cat,2006-05-17,-81.395,-107.427,3.085,-19.374,2.700,7.623,28.417,107.427,107.427,0.000,8.174,0.013,0.013,0.064,0.064,28.417,38.853,38.853,107.427,107.427,11.282
0,cat,2006-05-18,-122.628,-130.707,-30.761,-21.483,-5.189,3.559,23.594,114.793,114.793,0.000,0.000,0.000,0.000,0.080,0.080,27.769,36.738,36.738,114.793,114.793,11.784
0,cat,2006-05-19,-196.535,-143.180,-56.765,-32.683,-12.646,0.991,20.808,128.790,128.790,0.000,0.000,0.000,0.000,0.103,0.103,23.787,33.870,33.870,128.790,128.790,12.516
0,cat,2006-05-22,-133.491,-105.813,-62.809,-29.142,-9.121,0.390,20.907,113.247,113.247,12.367,12.367,0.001,0.001,0.102,0.102,23.680,33.764,33.764,113.247,113.247,12.424
0,cat,2006-05-23,-40.204,-80.676,-65.225,-8.074,-7.643,0.499,20.558,91.447,91.447,64.578,64.578,0.013,0.013,0.091,0.091,25.047,34.723,34.723,91.447,91.447,12.012
0,cat,2006-05-24,37.098,-80.812,-65.811,-15.537,-13.349,1.163,20.072,91.145,84.590,37.098,37.098,0.011,0.011,0.091,0.093,24.507,34.306,34.306,84.590,84.590,12.015
0,cat,2006-05-25,49.860,-42.814,-73.741,-7.327,-16.615,-0.963,19.413,71.088,73.741,40.533,40.533,0.016,0.016,0.071,0.088,24.925,34.585,34.585,73.741,73.741,11.809
0,cat,2006-05-26,31.651,-4.467,-67.412,-8.714,-10.918,0.179,22.538,43.568,63.708,45.067,45.067,0.023,0.023,0.044,0.083,25.502,34.984,34.984,63.708,63.708,11.567
0,cat,2006-05-30,-64.773,-14.198,-78.079,-22.941,-18.705,-5.473,17.153,68.543,79.052,0.000,0.000,0.000,0.000,0.069,0.111,21.037,31.671,31.671,79.052,79.052,12.455
0,cat,2006-05-31,-45.520,1.830,-52.050,-29.233,-25.176,-0.615,22.248,56.762,67.291,109.478,109.478,0.011,0.011,0.057,0.101,22.248,32.530,32.530,67.291,67.291,12.076
0,cat,2006-06-01,-50.614,-9.721,-44.964,-30.794,-23.975,0.570,22.299,34.515,60.466,78.298,78.298,0.016,0.016,0.035,0.097,22.299,32.774,32.774,60.466,60.466,11.886
0,cat,2006-06-02,30.026,-17.665,-48.810,-38.066,-22.060,0.944,20.755,24.256,60.389,30.026,30.026,0.009,0.009,0.024,0.103,20.755,31.918,31.918,60.389,60.389,12.032
0,cat,2006-06-05,-165.410,-104.336,-72.235,-66.579,-36.557,-4.832,12.996,136.791,80.862,0.000,0.000,0.000,0.000,0.068,0.146,12.996,27.092,27.092,80.862,80.862,13.401
0,cat,2006-06-06,-218.766,-133.029,-68.570,-71.464,-38.339,-5.802,5.643,133.029,82.119,0.000,0.000,0.000,0.000,0.080,0.156,5.643,25.796,25.796,82.119,82.119,13.691
0,cat,2006-06-07,-277.892,-125.185,-69.158,-88.736,-36.434,-10.000,-1.300,147.426,88.736,0.000,0.000,0.000,0.000,0.103,0.177,0.000,23.351,23.351,88.736,88.736,14.337
0,cat,2006-06-08,-117.313,-138.451,-68.387,-86.946,-39.763,-11.700,-0.199,126.478,86.946,22.475,22.475,0.002,0.002,0.101,0.174,22.475,23.397,23.397,83.630,83.630,14.218
0,cat,2006-06-09,-46.729,-131.214,-70.085,-75.986,-33.484,-15.188,-0.622,103.019,75.986,58.436,58.436,0.012,0.012,0.093,0.152,58.436,24.064,24.064,76.299,76.299,13.907
0,cat,2006-06-12,-20.977,-148.560,-82.325,-73.834,-41.458,-19.092,-4.686,108.842,73.834,0.000,0.000,0.000,0.000,0.109,0.148,0.000,22.370,22.370,79.412,79.412,14.330
1,cat,2006-06-13,-27.906,-72.119,-85.970,-71.899,-40.989,-21.645,-3.347,118.706,71.899,1.508,1.508,0.000,0.000,0.095,0.144,1.508,22.243,22.243,76.052,76.052,14.267
1,cat,2006-06-14,-1.974,-24.338,-77.712,-63.744,-43.022,-18.392,-1.060,88.082,63.744,87.455,87.455,0.017,0.017,0.079,0.127,87.455,23.565,23.565,67.340,67.340,13.754
0,cat,2006-06-15,227.684,102.637,-15.128,-33.329,-30.943,-7.760,3.477,33.292,33.329,227.684,227.684,0.068,0.068,0.033,0.067,227.684,27.672,27.672,48.776,48.776,12.369
0,cat,2006-06-16,212.071,91.195,-27.416,-27.272,-34.936,-12.378,5.608,31.040,27.272,159.454,159.454,0.064,0.064,0.031,0.055,159.454,27.126,27.126,48.339,48.339,12.437
1,cat,2006-06-19,122.011,59.982,-37.977,-19.442,-41.802,-13.791,1.841,63.515,40.043,109.469,109.469,0.055,0.055,0.013,0.060,109.469,26.213,26.213,49.254,49.254,12.622
1,cat,2006-06-20,6.587,117.360,-20.830,-12.900,-37.171,-9.956,4.123,0.000,28.806,117.360,117.360,0.070,0.070,0.000,0.046,117.360,27.342,27.342,43.135,43.135,12.167
0,cat,2006-06-21,90.716,154.279,37.742,-8.478,-35.617,-6.434,6.012,0.000,15.413,132.475,132.475,0.093,0.093,0.000,0.026,132.475,29.000,29.000,35.617,35.617,11.544
0,cat,2006-06-22,111.032,118.554,46.242,-8.901,-35.775,-5.766,5.926,26.218,15.975,112.334,112.334,0.090,0.090,0.003,0.029,112.334,28.594,28.594,35.224,35.224,11.572
2,cat,2006-06-23,53.998,30.346,67.426,-12.304,-31.315,-3.461,3.038,22.768,16.125,97.507,97.507,0.088,0.088,0.005,0.031,97.507,28.253,28.253,34.662,34.662,11.580
0,cat,2006-06-26,0.460,45.594,69.642,-13.034,-22.833,0.184,1.366,0.000,13.034,92.883,92.883,0.093,0.093,0.000,0.026,92.883,28.497,28.497,32.342,32.342,11.404
2,cat,2006-06-27,-29.054,40.505,50.973,-3.534,-25.042,-0.371,-0.479,114.514,12.432,80.205,73.062,0.080,0.080,0.011,0.022,73.062,27.332,27.332,34.400,34.400,11.677
2,cat,2006-06-28,26.338,40.381,80.293,-1.645,-19.955,-1.791,1.018,0.000,4.165,77.504,80.293,0.096,0.096,0.000,0.008,80.293,28.439,28.439,29.684,29.684,11.228
0,cat,2006-06-29,88.300,44.386,101.387,7.573,-6.631,-1.992,2.771,0.000,0.000,79.521,93.718,0.122,0.122,0.000,0.000,93.718,30.282,30.282,23.074,23.074,10.543
0,cat,2006-06-30,131.659,50.729,86.445,11.468,-0.625,-2.902,2.160,0.000,0.000,71.956,87.886,0.123,0.123,0.000,0.000,87.886,30.201,30.201,22.184,22.184,10.472
0,cat,2006-07-03,94.439,60.761,46.107,39.233,9.114,-1.939,3.717,0.000,0.000,68.906,84.942,0.127,0.127,0.000,0.000,84.942,30.369,30.369,20.660,20.660,10.323
0,cat,2006-07-05,-56.900,14.947,30.475,33.951,1.189,-3.982,0.657,219.339,219.339,30.145,64.177,0.103,0.103,0.022,0.022,64.177,28.279,28.279,25.312,25.312,10.898
0,cat,2006-07-06,-37.146,46.522,44.079,51.768,-0.317,-3.976,0.227,74.896,74.896,46.522,65.015,0.111,0.111,0.015,0.015,65.015,28.723,28.723,23.077,23.077,10.662
0,cat,2006-07-07,-97.633,-2.980,18.665,42.533,-4.575,-8.870,-0.760,97.633,97.633,18.543,52.439,0.094,0.094,0.029,0.029,52.439,27.325,27.325,25.731,25.731,11.020
0,cat,2006-07-10,6.381,-25.314,9.199,42.580,-3.110,-9.785,-1.673,50.154,50.154,28.262,55.155,0.105,0.105,0.020,0.020,55.155,27.964,27.964,23.094,23.094,10.722
0,cat,2006-07-11,-11.315,-24.168,12.913,53.378,-4.569,-7.668,-1.405,36.646,36.646,27.138,53.378,0.107,0.107,0.018,0.018,53.378,27.956,27.956,22.184,22.184,10.634
0,cat,2006-07-12,-58.327,-77.125,-9.588,37.540,-3.926,-11.206,-4.914,77.125,77.125,0.000,37.540,0.075,0.075,0.046,0.046,35.829,25.427,25.427,27.534,27.534,11.363
0,cat,2006-07-13,-162.413,-78.171,-31.963,16.449,-14.850,-19.453,-5.342,96.868,96.868,0.000,16.449,0.033,0.051,0.068,0.068,23.166,22.418,23.468,31.331,31.331,11.910
0,cat,2006-07-14,-191.190,-100.928,-28.611,-11.715,-18.647,-20.641,-5.857,93.286,93.286,0.000,0.000,0.000,0.043,0.075,0.075,18.815,21.718,22.766,32.017,32.017,12.052
0,cat,2006-07-17,-99.098,-77.845,-40.343,-9.639,-16.573,-18.768,-4.926,82.921,82.921,0.000,0.000,0.000,0.043,0.075,0.075,18.031,21.596,22.642,31.335,31.335,12.007
0,cat,2006-07-18,-10.999,-86.438,-55.220,-3.431,0.673,-17.979,-3.003,70.884,70.884,40.468,40.468,0.004,0.047,0.071,0.071,18.999,21.788,22.830,29.964,29.964,11.861
0,cat,2006-07-19,92.981,-51.771,-37.594,0.916,12.850,-13.483,0.266,38.168,44.378,139.471,139.471,0.028,0.072,0.034,0.049,27.837,21.811,24.530,25.202,25.202,11.222
0,cat,2006-07-20,-5.299,-52.120,-63.417,-23.389,11.687,-13.012,-3.005,62.050,63.417,0.000,0.000,0.000,0.042,0.062,0.076,15.413,17.420,22.156,29.726,29.726,11.914
2,cat,2006-07-21,-53.740,-32.281,-54.469,-27.186,7.276,-16.678,-5.545,86.001,66.049,0.000,0.000,0.000,0.031,0.069,0.086,10.932,16.471,21.240,30.908,30.908,12.132
0,cat,2006-07-24,-28.122,32.037,-35.415,-11.228,14.810,-10.081,-5.639,43.597,40.601,317.483,317.483,0.032,0.063,0.039,0.057,21.838,17.800,23.486,25.170,25.170,11.313
0,cat,2006-07-25,76.240,35.410,-22.045,-12.555,21.813,-11.179,-6.290,37.330,36.646,168.984,168.984,0.034,0.065,0.037,0.055,21.813,17.847,23.513,24.370,24.370,11.222
0,cat,2006-07-26,86.808,15.834,-35.713,-10.607,19.096,-12.120,-8.891,16.547,38.786,86.808,86.808,0.026,0.057,0.017,0.062,18.532,17.201,22.819,25.128,25.128,11.369
0,cat,2006-07-27,9.454,-9.374,-30.427,-13.684,16.005,-14.541,-7.515,9.374,31.862,86.686,86.686,0.035,0.048,0.006,0.054,20.733,17.259,23.331,23.349,23.349,11.120
0,cat,2006-07-28,25.946,51.390,-1.169,-21.438,1.694,-14.703,-4.635,0.000,26.451,83.687,83.687,0.042,0.042,0.000,0.048,22.343,17.669,23.731,21.854,21.854,10.908
0,cat,2006-07-31,35.173,61.449,13.989,-24.235,1.512,-16.791,-7.785,47.746,27.453,61.449,61.449,0.037,0.037,0.005,0.052,20.178,17.221,23.248,22.205,22.205,10.988
0,cat,2006-08-01,-47.606,-19.143,6.263,-33.837,-1.144,-21.401,-9.543,105.322,33.837,28.425,28.425,0.020,0.020,0.021,0.068,14.605,15.258,21.906,24.288,24.288,11.354
0,cat,2006-08-02,-21.533,2.123,18.789,-16.272,-1.127,-19.086,-6.990,21.533,20.724,43.892,43.892,0.035,0.035,0.006,0.039,18.555,16.078,22.884,21.703,21.703,10.951
0,cat,2006-08-03,87.484,61.790,39.106,-6.246,1.196,-17.275,-3.906,0.000,6.246,71.202,71.202,0.064,0.064,0.000,0.012,26.122,17.339,24.832,17.275,17.275,10.225
0,cat,2006-08-04,162.100,56.090,23.200,3.582,3.782,-16.199,-2.627,0.000,2.271,69.495,69.495,0.069,0.069,0.000,0.004,26.903,17.094,25.090,16.244,16.244,10.061
0,cat,2006-08-07,114.488,46.108,49.460,-0.614,4.805,-13.481,-0.739,0.000,1.578,124.444,64.242,0.071,0.071,0.000,0.003,26.523,16.109,25.046,15.823,15.823,9.998
0,cat,2006-08-08,-51.790,17.167,39.624,-12.262,-4.047,-13.302,-1.228,215.906,12.262,54.225,39.624,0.048,0.048,0.022,0.025,19.903,16.576,23.297,18.663,18.663,10.506
0,cat,2006-08-09,-208.846,-28.451,-23.634,-19.562,-14.562,-19.255,-5.091,318.393,318.393,0.000,1.913,0.002,0.002,0.064,0.064,8.091,13.057,20.033,24.302,24.302,11.523
0,cat,2006-08-10,-221.372,-57.244,-27.597,-9.900,-20.126,-19.438,-7.831,221.372,221.372,0.000,0.000,0.000,0.000,0.066,0.066,7.180,12.756,19.730,24.307,24.307,11.551
0,cat,2006-08-11,-212.756,-130.620,-36.836,-15.609,-33.020,-19.497,-12.203,210.098,210.098,0.000,0.000,0.000,0.000,0.084,0.084,2.490,11.264,18.327,26.348,26.348,11.949
2,cat,2006-08-14,-124.538,-162.791,-56.090,-23.342,-38.131,-19.342,-14.424,197.322,197.322,0.000,0.000,0.000,0.000,0.099,0.099,0.000,10.031,17.159,27.923,27.923,12.270
0,cat,2006-08-15,-44.399,-131.411,-44.469,-14.827,-32.812,-12.297,-12.103,131.411,131.411,219.831,219.831,0.022,0.022,0.079,0.079,219.831,11.537,18.528,24.884,24.884,11.738
0,cat,2006-08-16,103.436,-57.961,-20.695,-14.131,-18.324,-8.600,-8.617,79.452,79.452,238.781,238.781,0.048,0.048,0.056,0.056,238.781,13.293,20.132,21.487,21.487,11.126
0,cat,2006-08-17,171.821,20.432,-4.184,2.027,-19.416,-9.857,-8.968,65.250,65.250,171.821,171.821,0.052,0.052,0.052,0.052,171.821,13.480,20.283,20.740,20.740,11.004
0,cat,2006-08-18,44.503,-0.244,-28.740,-0.293,-19.611,-11.958,-12.103,73.943,73.943,89.069,89.069,0.036,0.036,0.067,0.067,89.069,12.284,19.148,22.271,22.271,11.318
0,cat,2006-08-21,-41.480,30.335,-51.331,-16.095,-22.838,-12.867,-13.689,67.368,67.368,69.436,69.436,0.035,0.035,0.067,0.067,69.436,12.147,18.997,22.064,22.064,11.299
0,cat,2006-08-22,-41.330,64.180,-52.440,-15.284,-22.253,-13.258,-12.188,43.296,58.138,64.180,64.180,0.039,0.039,0.043,0.064,64.180,12.337,19.150,21.340,21.340,11.178
0,cat,2006-08-23,-53.677,-4.945,-67.983,-20.818,-19.165,-11.433,-13.429,77.494,67.983,27.073,27.073,0.019,0.019,0.031,0.082,27.073,10.919,17.804,23.200,23.200,11.566
1,cat,2006-08-24,-134.310,-87.059,-70.996,-36.906,-20.086,-17.021,-18.882,111.303,80.728,0.000,0.000,0.000,0.000,0.056,0.105,0.000,9.082,16.063,25.700,25.700,12.091
