class,symbol,datetime,sl3,sl6,sl12,sl20,sl30,sl60,sl90,sbm10,sbm20,sam10,sam20,ram20,ram30,rbm10,rbm20,sam90,sam180,sam360,sbm90,sbm180,sbm360
0,spy,2012-10-18,40.256,29.546,7.612,-3.033,4.753,14.756,10.783,25.991,3.033,51.263,51.263,0.021,0.021,0.003,0.006,13.632,14.409,12.367,4.018,4.018,4.018
0,spy,2012-10-19,-49.242,0.349,-9.764,-8.501,-2.171,8.837,9.524,96.101,96.101,6.998,6.998,0.003,0.003,0.019,0.019,11.209,12.305,11.486,10.459,10.459,10.459
0,spy,2012-10-22,-63.611,6.065,-15.511,-7.690,-0.232,5.685,8.275,63.611,63.611,6.065,6.065,0.004,0.004,0.019,0.019,11.092,12.196,11.450,10.005,10.005,10.005
0,spy,2012-10-23,-100.581,-30.770,-26.915,-9.299,-5.768,3.293,6.030,81.737,81.737,0.000,0.000,0.000,0.000,0.033,0.033,9.156,10.503,10.729,14.640,14.640,14.640
1,spy,2012-10-24,-55.094,-51.761,-26.435,-7.921,-7.780,4.006,5.473,70.862,70.862,0.000,0.000,0.000,0.000,0.035,0.035,8.690,10.086,10.553,15.087,15.087,15.087
0,spy,2012-10-25,-46.022,-54.378,-16.008,-11.097,-11.733,4.651,4.692,54.378,54.378,29.073,29.073,0.003,0.003,0.033,0.033,8.952,10.303,10.652,13.607,13.607,13.607
1,spy,2012-10-26,-1.650,-51.090,-11.225,-9.099,-13.334,5.745,4.814,47.391,47.391,11.701,11.701,0.002,0.002,0.033,0.033,8.779,10.141,10.586,13.334,13.334,13.334
1,spy,2012-10-31,7.800,-23.711,-11.684,-10.391,-12.244,2.392,7.475,41.467,41.467,7.800,7.800,0.002,0.002,0.033,0.033,8.679,10.042,10.547,12.904,12.904,12.904
0,spy,2012-11-01,32.997,-6.741,-0.350,-5.779,-8.616,3.832,7.801,25.612,25.612,32.088,32.088,0.013,0.013,0.023,0.023,9.848,11.057,11.003,9.360,9.360,9.360
1,spy,2012-11-02,4.952,1.650,-14.575,-12.165,-11.679,1.473,8.664,31.737,31.737,7.658,7.658,0.004,0.004,0.032,0.032,8.664,10.007,10.540,11.690,11.690,11.690
1,spy,2012-11-05,11.791,9.810,-21.128,-14.644,-11.042,1.613,8.309,27.225,27.049,9.810,9.810,0.006,0.006,0.027,0.030,8.309,10.126,10.597,10.767,10.767,10.767
0,spy,2012-11-06,3.034,18.030,-18.468,-10.880,-6.650,2.785,8.168,3.486,18.468,19.653,19.653,0.014,0.014,0.003,0.022,8.605,10.841,10.926,8.305,8.305,8.305
0,spy,2012-11-07,-43.327,-19.219,-34.860,-20.324,-13.571,-1.325,5.799,25.730,34.094,0.000,0.000,0.000,0.000,0.026,0.044,5.799,8.399,9.819,14.187,14.187,14.187
1,spy,2012-11-08,-89.531,-39.029,-31.092,-21.359,-14.018,-3.232,1.584,172.077,39.867,0.000,0.000,0.000,0.000,0.034,0.056,4.138,7.119,9.231,16.887,16.887,16.887
0,spy,2012-11-09,-111.919,-54.494,-30.507,-17.867,-11.934,-3.113,1.343,111.919,36.662,8.694,8.694,0.001,0.001,0.034,0.055,4.196,7.139,9.237,16.228,16.228,16.228
0,spy,2012-11-12,-34.593,-38.735,-18.562,-17.753,-14.680,-3.169,0.695,82.016,33.900,8.331,8.331,0.002,0.002,0.033,0.054,4.244,7.152,9.240,15.621,15.621,15.621
0,spy,2012-11-13,-6.037,-47.703,-19.087,-17.846,-14.309,-4.930,0.812,72.328,33.838,0.000,0.000,0.000,0.000,0.036,0.058,3.771,6.754,9.051,16.045,16.045,16.045
0,spy,2012-11-14,-53.803,-81.958,-32.407,-28.283,-19.444,-7.326,0.361,81.958,39.026,0.000,0.000,0.000,0.000,0.049,0.070,2.108,5.409,8.417,18.735,18.735,18.735
0,spy,2012-11-15,-61.956,-47.953,-33.310,-33.805,-20.300,-7.607,0.312,72.548,37.800,0.000,0.000,0.000,0.000,0.051,0.072,1.885,5.204,8.313,18.661,18.661,18.661
1,spy,2012-11-16,-34.352,-20.163,-29.360,-33.618,-20.034,-6.337,1.847,57.621,33.618,49.373,49.373,0.005,0.005,0.046,0.067,2.434,5.614,8.499,17.169,17.169,17.169
0,spy,2012-11-19,78.472,11.701,-21.587,-22.939,-15.968,-3.161,4.116,29.767,22.939,126.382,126.382,0.025,0.025,0.027,0.046,4.730,7.423,9.353,12.518,12.518,12.518
1,spy,2012-11-20,85.728,11.089,-13.952,-14.645,-15.852,-1.742,4.727,26.371,15.487,85.728,85.728,0.026,0.026,0.026,0.029,4.727,7.399,9.339,12.149,12.149,12.149
1,spy,2012-11-21,75.285,20.079,-14.099,-13.807,-14.167,-2.426,3.028,1.932,13.807,69.086,69.086,0.028,0.028,0.002,0.028,4.966,7.509,9.389,11.501,11.501,11.501
0,spy,2012-11-23,53.188,66.456,-9.385,-0.247,-6.588,-0.224,4.857,0.000,9.385,83.272,83.272,0.042,0.042,0.000,0.011,6.595,8.692,9.959,8.511,8.511,8.511
0,spy,2012-11-26,44.543,65.709,7.933,0.106,-5.188,-0.413,3.822,21.224,10.277,65.709,65.709,0.039,0.039,0.002,0.013,6.254,8.424,9.829,8.758,8.758,8.758
0,spy,2012-11-27,21.035,48.398,13.825,-3.889,-7.045,-1.390,2.394,36.081,13.141,48.742,48.742,0.034,0.034,0.007,0.018,5.557,7.890,9.569,9.578,9.578,9.578
1,spy,2012-11-28,2.594,27.912,19.904,0.389,-3.336,1.151,3.009,0.000,6.995,53.058,53.058,0.042,0.042,0.000,0.010,6.462,8.549,9.890,7.851,7.851,7.851
0,spy,2012-11-29,25.286,35.084,23.203,2.724,-4.535,1.133,4.600,0.000,3.672,52.567,52.567,0.047,0.047,0.000,0.006,6.949,8.898,10.063,6.818,6.818,6.818
0,spy,2012-11-30,43.231,32.270,26.369,-2.380,-7.764,1.324,5.807,0.000,3.333,47.531,47.531,0.048,0.048,0.000,0.006,6.896,8.845,10.038,6.648,6.648,6.648
0,spy,2012-12-03,-0.236,1.179,33.841,-0.389,-10.830,0.639,6.239,49.244,5.868,37.252,38.521,0.042,0.042,0.005,0.011,6.239,8.337,9.786,7.420,7.420,7.420
0,spy,2012-12-04,-20.405,2.363,34.083,-2.115,-10.447,-2.921,6.047,31.656,6.295,15.238,34.083,0.041,0.041,0.006,0.012,6.047,8.147,9.691,7.534,7.534,7.534
1,spy,2012-12-05,-15.242,13.896,31.349,-5.106,-4.394,-3.268,4.349,15.242,5.106,16.596,32.878,0.043,0.043,0.005,0.010,32.878,8.237,9.735,7.088,7.088,7.088
1,spy,2012-12-06,12.490,6.126,17.070,8.088,-3.324,-1.777,2.644,2.990,2.990,18.143,33.056,0.046,0.046,0.001,0.001,33.056,8.465,9.850,6.379,6.379,6.379
1,spy,2012-12-07,27.375,3.401,19.278,15.829,2.333,-1.737,2.989,0.000,0.000,18.528,32.965,0.049,0.049,0.000,0.000,32.965,8.660,9.948,5.755,5.755,5.755
1,spy,2012-12-10,22.850,3.752,18.047,15.598,3.427,-2.216,3.841,0.000,0.000,16.944,31.181,0.050,0.050,0.000,0.000,31.181,8.629,9.933,5.586,5.586,5.586
0,spy,2012-12-11,34.277,23.448,12.322,18.695,4.737,-3.581,4.724,0.000,0.000,22.162,33.552,0.057,0.057,0.000,0.000,33.552,9.141,10.195,4.374,4.374,4.374
0,spy,2012-12-12,25.747,26.667,14.534,20.756,5.094,-4.222,5.586,0.000,0.000,26.667,31.974,0.058,0.058,0.000,0.000,31.974,9.113,10.182,4.222,4.222,4.222
0,spy,2012-12-13,3.744,13.310,13.658,24.645,3.019,-4.668,2.615,61.319,61.319,13.957,26.878,0.051,0.051,0.006,0.006,26.878,8.528,9.882,5.133,5.133,5.133
1,spy,2012-12-14,-31.140,1.409,3.770,23.581,-1.704,-5.138,1.974,49.125,49.125,7.522,23.581,0.047,0.047,0.010,0.010,23.581,8.156,9.690,5.630,5.630,5.630
1,spy,2012-12-17,6.039,15.916,9.675,27.132,5.204,-3.329,2.732,0.000,0.000,19.823,27.132,0.054,0.059,0.000,0.000,28.319,9.061,10.159,3.741,3.741,3.741
0,spy,2012-12-18,64.035,33.925,18.877,22.425,8.272,-1.522,3.859,0.000,0.000,29.168,22.425,0.045,0.071,0.000,0.000,32.391,9.913,10.605,1.984,1.984,1.984
0,spy,2012-12-19,51.372,9.876,16.731,18.320,3.101,-1.805,2.908,74.293,74.293,19.717,18.320,0.037,0.063,0.007,0.007,27.522,9.225,10.248,3.082,3.082,3.082
0,spy,2012-12-20,31.300,18.698,22.832,20.330,12.883,-0.606,3.377,8.599,8.599,22.116,20.330,0.041,0.069,0.002,0.002,28.924,9.628,10.461,2.182,2.182,2.182
0,spy,2012-12-21,-59.159,1.869,7.597,5.094,11.470,-1.515,1.594,59.159,59.159,9.711,9.739,0.018,0.052,0.018,0.018,20.899,8.250,9.737,4.511,4.511,4.511
0,spy,2012-12-24,-44.817,2.932,2.172,4.608,10.109,-1.093,1.231,51.936,51.936,2.932,7.576,0.014,0.049,0.021,0.021,18.848,7.946,9.575,4.884,4.884,4.884
0,spy,2012-12-26,-77.407,-23.417,-3.862,5.059,8.389,-3.330,0.631,49.804,49.804,0.000,5.059,0.010,0.045,0.025,0.025,16.512,7.557,9.368,5.404,5.404,5.404
0,spy,2012-12-27,-28.713,-43.682,-5.323,0.353,9.120,-2.790,-0.336,43.682,43.682,0.000,1.372,0.002,0.043,0.026,0.026,15.423,7.400,9.282,5.511,5.511,5.511
1,spy,2012-12-28,-54.326,-49.206,-19.811,-7.353,10.054,-4.988,-1.680,52.477,52.477,0.000,0.000,0.000,0.032,0.037,0.037,11.003,6.513,8.804,6.897,6.897,6.897
1,spy,2012-12-31,15.520,-31.124,-6.387,0.915,16.482,-2.411,0.172,25.452,25.452,169.964,169.964,0.017,0.049,0.020,0.020,16.482,7.758,9.470,4.556,4.556,4.556
0,spy,2013-01-02,105.962,38.168,20.040,16.296,23.686,1.114,3.370,0.000,0.000,215.311,215.311,0.043,0.071,0.000,0.000,24.627,9.669,10.500,1.098,1.098,1.098
0,spy,2013-01-03,135.685,39.574,21.288,15.858,15.813,-0.456,3.063,22.594,22.594,135.685,135.685,0.041,0.047,0.002,0.002,23.098,9.426,10.371,1.386,1.386,1.386
0,spy,2013-01-04,92.690,54.321,15.070,17.208,17.195,0.262,4.510,0.000,0.000,113.190,113.190,0.045,0.052,0.000,0.000,23.827,9.702,10.523,0.788,0.788,0.788
0,spy,2013-01-07,-2.054,51.921,3.440,14.051,15.585,0.378,3.502,27.328,27.328,84.839,84.839,0.042,0.047,0.003,0.003,22.259,9.426,10.375,1.135,1.135,1.135
1,spy,2013-01-08,-4.117,65.700,7.277,11.025,9.904,1.560,3.148,28.011,28.011,65.700,65.700,0.039,0.039,0.006,0.006,20.739,9.142,10.222,1.491,1.491,1.491
1,spy,2013-01-09,-10.248,41.079,4.594,12.108,11.509,3.071,3.552,10.248,10.248,60.089,60.089,0.042,0.042,0.003,0.003,20.920,9.274,10.295,1.149,1.149,1.149
0,spy,2013-01-10,25.348,11.639,25.037,12.688,16.034,4.325,4.373,0.000,0.000,62.933,62.933,0.050,0.050,0.000,0.000,22.665,9.812,10.594,0.138,0.138,0.138
0,spy,2013-01-11,34.811,15.325,27.631,12.403,13.219,4.876,5.204,0.680,0.680,55.861,55.861,0.050,0.050,0.000,0.000,22.049,9.743,10.558,0.144,0.144,0.144
0,spy,2013-01-14,23.986,6.832,30.688,15.214,11.375,3.343,4.573,3.739,3.739,49.561,49.561,0.050,0.050,0.001,0.001,21.295,9.628,10.497,0.226,0.226,0.226
1,spy,2013-01-15,-0.227,12.560,32.436,17.488,11.537,1.752,4.759,0.227,0.227,32.722,45.705,0.050,0.050,0.000,0.000,20.947,9.616,10.492,0.141,0.141,0.141
1,spy,2013-01-16,-0.453,17.176,41.777,11.407,13.197,0.969,4.842,0.510,0.510,17.176,41.777,0.050,0.050,0.000,0.000,20.400,9.544,10.454,0.155,0.155,0.155
1,spy,2013-01-17,23.361,23.757,32.711,9.046,15.929,2.492,3.269,0.000,0.000,24.047,43.782,0.057,0.057,0.000,0.000,21.581,9.958,10.689,0.000,0.000,0.000
1,spy,2013-01-18,28.558,14.165,12.951,14.000,16.090,5.742,3.079,0.000,0.000,23.875,42.338,0.059,0.059,0.000,0.000,21.645,10.059,10.748,0.000,0.000,0.000
1,spy,2013-01-22,47.150,23.345,19.442,13.816,16.786,6.648,4.351,0.000,0.000,27.329,43.324,0.065,0.065,0.000,0.000,22.493,10.390,10.938,0.000,0.000,0.000
1,spy,2013-01-23,30.856,27.216,17.080,23.041,16.291,9.369,4.216,0.000,0.000,26.245,41.687,0.067,0.067,0.000,0.000,22.386,10.443,10.972,0.000,0.000,0.000
1,spy,2013-01-24,24.270,26.518,19.639,24.798,16.237,9.916,3.863,0.000,0.000,23.917,39.403,0.067,0.067,0.000,0.000,21.963,10.397,10.949,0.000,0.000,0.000
0,spy,2013-01-25,25.034,36.269,26.909,29.982,15.825,10.394,2.774,0.000,0.000,27.897,40.547,0.073,0.073,0.000,0.000,22.813,10.740,11.148,0.000,0.000,0.000
1,spy,2013-01-28,15.621,23.311,23.700,30.058,15.237,10.282,2.136,11.980,11.980,23.436,37.736,0.072,0.072,0.001,0.001,22.062,10.587,11.065,11.980,11.980,11.980
0,spy,2013-01-29,27.887,26.180,20.284,37.956,18.767,10.977,2.968,0.000,0.000,25.107,37.956,0.076,0.076,0.000,0.000,22.499,10.804,11.194,0.000,0.000,0.000
1,spy,2013-01-30,-3.993,10.505,16.999,26.894,18.696,8.448,2.614,39.161,39.161,22.819,26.894,0.054,0.072,0.004,0.004,21.179,10.458,10.998,39.161,39.161,39.161
1,spy,2013-01-31,-8.219,3.682,15.479,12.461,13.749,9.584,2.272,31.860,31.860,18.021,17.820,0.029,0.069,0.006,0.006,20.229,10.219,10.864,31.860,31.860,31.860
0,spy,2013-02-01,12.832,20.414,23.628,18.905,13.460,11.033,3.431,0.000,0.000,21.892,22.996,0.039,0.080,0.000,0.000,22.023,10.882,11.251,0.000,0.000,0.000
1,spy,2013-02-04,-11.773,-7.876,14.111,10.829,12.128,7.671,2.795,112.405,112.405,8.157,15.230,0.027,0.068,0.011,0.011,19.243,10.022,10.756,112.405,112.405,112.405
0,spy,2013-02-05,30.060,10.884,17.173,17.401,13.621,13.515,4.119,6.281,6.281,12.875,19.888,0.038,0.079,0.001,0.001,20.948,10.664,11.133,6.281,6.281,6.281
0,spy,2013-02-06,-1.763,5.531,15.899,19.272,19.539,15.841,5.444,1.763,1.763,11.984,19.272,0.039,0.079,0.001,0.001,20.714,10.652,11.129,1.763,1.763,1.763
1,spy,2013-02-07,31.653,9.884,10.226,17.270,20.162,15.441,5.948,4.628,4.628,10.374,17.270,0.035,0.078,0.002,0.002,20.081,10.497,11.043,4.628,4.628,4.628
1,spy,2013-02-08,16.551,23.380,13.557,16.046,23.633,16.309,5.500,0.000,0.000,37.783,18.258,0.033,0.084,0.000,0.000,20.815,10.819,11.235,0.000,0.000,0.000
3,spy,2013-02-11,13.452,5.841,13.163,15.979,24.042,16.910,6.020,1.976,1.976,29.825,17.189,0.033,0.084,0.000,0.000,20.418,10.743,11.194,1.976,1.976,1.976
0,spy,2013-02-12,23.406,27.640,9.817,17.180,28.542,19.728,5.904,0.000,0.000,27.640,17.180,0.034,0.086,0.000,0.000,20.384,10.794,11.228,0.000,0.000,0.000
0,spy,2013-02-13,7.685,12.137,11.550,17.271,22.798,20.204,5.882,0.000,0.000,24.934,18.254,0.035,0.068,0.000,0.000,20.204,10.790,11.230,0.000,0.000,0.000
0,spy,2013-02-14,11.421,12.459,9.016,17.817,14.218,19.457,5.514,0.000,0.000,22.987,17.817,0.036,0.046,0.000,0.000,20.042,10.791,11.234,0.000,0.000,0.000
0,spy,2013-02-15,1.973,12.696,11.328,13.885,14.593,15.549,4.547,11.819,11.819,19.096,13.885,0.028,0.045,0.001,0.001,19.505,10.650,11.154,11.819,11.819,11.819
0,spy,2013-02-19,24.099,15.920,19.762,16.585,15.668,16.835,5.406,0.000,0.000,24.809,16.585,0.033,0.053,0.000,0.000,20.528,11.092,11.422,0.000,0.000,0.000
0,spy,2013-02-20,-20.794,-4.722,0.551,7.410,12.263,14.211,4.349,124.633,124.633,3.146,7.410,0.015,0.040,0.012,0.012,18.008,10.192,10.887,124.633,124.633,124.633
1,spy,2013-02-21,-37.035,-17.542,4.904,3.515,11.153,10.694,4.793,92.333,92.333,0.000,3.515,0.007,0.033,0.018,0.018,16.688,9.734,10.615,92.333,92.333,92.333
0,spy,2013-02-22,-29.581,-2.848,4.634,8.299,13.638,12.809,6.677,29.581,29.581,97.726,8.299,0.017,0.041,0.009,0.009,18.077,10.317,10.968,29.581,29.581,29.581
1,spy,2013-02-25,-51.539,-36.006,-11.908,-4.160,4.351,10.297,4.371,69.331,69.331,0.000,0.000,0.000,0.014,0.028,0.028,14.628,8.578,10.184,69.331,69.331,69.331
1,spy,2013-02-26,-8.864,-22.900,-5.189,-0.167,6.686,10.085,5.544,42.153,42.153,68.457,68.457,0.007,0.021,0.021,0.021,15.519,8.527,10.420,42.153,42.153,42.153
0,spy,2013-02-27,0.439,-14.573,0.604,4.148,11.204,11.481,6.038,14.573,14.573,97.651,97.651,0.020,0.034,0.009,0.009,17.312,9.333,10.880,14.573,14.573,14.573
0,spy,2013-02-28,58.389,2.973,-0.879,5.131,10.290,11.092,4.634,15.288,15.288,58.389,58.389,0.018,0.031,0.011,0.011,16.749,9.142,10.771,15.288,15.288,15.288
1,spy,2013-03-01,46.438,18.725,0.493,8.049,11.470,12.560,4.492,9.299,9.299,52.181,52.181,0.021,0.034,0.007,0.007,17.032,9.313,10.870,9.299,9.299,9.299
1,spy,2013-03-04,22.162,11.302,4.217,5.554,11.081,13.770,5.410,2.393,2.393,52.617,52.617,0.026,0.033,0.002,0.002,17.625,9.619,11.047,2.393,2.393,2.393
1,spy,2013-03-05,58.923,59.172,10.944,15.882,13.394,15.065,8.446,0.000,0.000,59.172,59.172,0.036,0.040,0.000,0.000,18.766,10.170,11.367,0.000,0.000,0.000
1,spy,2013-03-06,52.374,49.771,13.094,11.420,12.003,14.697,8.592,0.000,0.000,52.733,52.733,0.037,0.037,0.000,0.000,18.722,10.203,11.389,0.000,0.000,0.000
1,spy,2013-03-07,40.544,31.488,8.320,11.974,12.073,14.477,10.497,0.000,0.000,48.490,48.490,0.039,0.039,0.000,0.000,18.747,10.267,11.428,0.000,0.000,0.000
0,spy,2013-03-08,24.845,42.104,22.576,14.838,13.453,15.173,11.362,0.000,0.000,48.024,48.024,0.043,0.043,0.000,0.000,19.141,10.496,11.564,0.000,0.000,0.000
0,spy,2013-03-11,33.010,42.951,31.080,13.933,12.823,14.629,11.470,0.000,0.000,47.181,47.181,0.047,0.047,0.000,0.000,19.457,10.691,11.681,0.000,0.000,0.000
0,spy,2013-03-12,19.382,30.081,20.794,12.881,12.461,14.134,11.264,22.432,22.432,37.728,40.757,0.045,0.045,0.002,0.002,18.876,10.480,11.560,22.432,22.432,22.432
0,spy,2013-03-13,9.864,17.392,38.591,12.761,11.593,15.506,11.437,4.166,4.166,31.440,38.591,0.046,0.046,0.001,0.001,18.843,10.516,10.771,4.166,4.166,4.166
0,spy,2013-03-14,14.954,24.056,37.273,15.051,14.793,17.159,10.813,0.000,0.000,33.771,39.907,0.052,0.052,0.000,0.000,19.372,10.810,10.272,0.000,0.000,0.000
0,spy,2013-03-15,3.212,11.306,21.504,11.623,13.650,13.981,11.201,57.423,57.423,24.456,32.742,0.046,0.046,0.006,0.006,18.314,10.369,9.658,57.423,57.423,57.423
0,spy,2013-03-18,-19.884,-5.039,18.468,9.401,8.221,11.006,10.277,56.147,56.147,13.406,26.711,0.040,0.040,0.011,0.011,17.318,9.677,9.425,56.147,56.147,56.147
1,spy,2013-03-19,-45.088,-15.168,13.696,4.437,11.301,11.920,9.055,45.088,45.088,2.074,23.532,0.038,0.038,0.014,0.014,16.789,9.180,10.060,45.088,45.088,45.088
0,spy,2013-03-20,-2.995,0.107,15.095,14.372,10.239,12.139,12.700,16.589,16.589,7.702,26.411,0.045,0.045,0.007,0.007,17.537,9.581,10.312,16.589,16.589,16.589
1,spy,2013-03-21,-13.121,-16.463,0.378,13.097,7.057,13.505,13.136,30.243,30.243,0.000,19.985,0.036,0.036,0.015,0.015,16.178,9.080,9.933,30.243,30.243,30.243
0,spy,2013-03-22,21.344,-12.016,5.933,12.213,10.246,15.513,14.026,12.016,12.016,80.332,23.313,0.044,0.044,0.007,0.007,17.052,9.564,10.226,12.016,12.016,12.016
1,spy,2013-03-25,-15.844,-9.412,0.915,19.966,6.917,15.520,13.404,16.224,16.224,19.111,19.966,0.040,0.040,0.011,0.011,16.305,9.229,10.026,16.224,16.224,16.224
0,spy,2013-03-26,39.518,13.121,4.021,20.564,9.708,17.225,14.837,4.307,4.307,39.518,20.564,0.041,0.048,0.003,0.003,17.159,9.707,10.317,4.307,4.307,4.307
0,spy,2013-03-27,12.639,17.032,0.855,14.087,9.144,19.234,16.561,3.828,3.828,29.639,15.900,0.030,0.048,0.003,0.003,16.966,9.652,10.286,3.828,3.828,3.828
0,spy,2013-03-28,37.001,10.491,5.299,16.688,9.903,16.689,17.170,0.383,0.383,29.930,16.688,0.033,0.051,0.000,0.000,17.170,9.801,10.379,0.383,0.383,0.383
0,spy,2013-04-01,-2.988,18.247,0.802,12.951,8.230,11.399,16.035,39.573,3.944,18.247,12.951,0.026,0.047,0.004,0.004,16.035,9.485,10.189,3.944,3.944,3.944
0,spy,2013-04-02,13.445,13.068,0.479,12.752,10.321,12.683,14.127,0.000,0.000,22.767,12.752,0.026,0.052,0.000,0.000,14.127,9.754,10.356,0.000,0.000,0.000
0,spy,2013-04-03,-30.638,3.012,-3.209,3.046,4.307,10.089,12.804,101.391,101.391,7.045,3.046,0.006,0.042,0.010,0.010,12.804,9.038,9.919,101.391,101.391,101.391
0,spy,2013-04-04,-4.059,-3.521,4.786,4.401,9.956,11.292,13.075,30.609,30.609,10.797,10.797,0.010,0.046,0.006,0.006,13.075,9.465,10.050,30.609,30.609,30.609
1,spy,2013-04-05,-35.285,-10.991,2.964,1.228,10.504,11.004,10.856,35.285,35.285,5.183,5.183,0.005,0.041,0.011,0.011,16.371,9.110,9.843,35.285,35.285,35.285
1,spy,2013-04-08,21.044,-4.893,2.783,2.477,9.481,11.753,11.942,9.725,9.725,9.035,10.895,0.012,0.048,0.004,0.004,17.246,9.506,10.079,9.725,9.725,9.725
1,spy,2013-04-09,19.034,7.476,12.903,2.307,17.338,10.958,13.001,0.893,0.893,11.617,12.903,0.015,0.052,0.000,0.000,17.559,9.681,10.186,0.893,0.893,0.893
0,spy,2013-04-10,75.406,19.662,16.442,9.603,19.220,13.146,13.518,0.000,0.000,75.406,21.478,0.028,0.058,0.000,0.000,19.292,10.436,10.639,0.000,0.000,0.000
0,spy,2013-04-11,63.590,42.518,22.803,10.552,15.974,13.858,13.346,0.000,0.000,64.933,22.350,0.031,0.050,0.000,0.000,19.547,10.596,10.738,0.000,0.000,0.000
0,spy,2013-04-12,43.594,31.438,13.925,6.604,15.808,13.293,13.014,24.499,24.499,46.919,19.176,0.029,0.047,0.002,0.002,18.879,10.374,10.609,24.499,24.499,24.499
1,spy,2013-04-15,-74.578,-0.430,-5.709,-2.278,6.596,9.147,10.738,127.835,127.835,0.000,3.077,0.005,0.020,0.026,0.026,14.967,8.790,9.662,127.835,127.835,127.835
0,spy,2013-04-16,-37.272,12.803,3.936,7.873,9.787,10.597,12.712,37.272,37.272,147.628,11.623,0.020,0.029,0.011,0.011,17.002,9.725,10.203,37.272,37.272,37.272
0,spy,2013-04-17,-77.456,-17.438,-5.020,1.617,1.772,7.618,10.687,64.074,64.074,0.000,2.699,0.005,0.005,0.026,0.026,14.553,13.887,9.604,64.074,64.074,64.074
1,spy,2013-04-18,-21.059,-47.583,-14.241,-4.978,-0.777,5.599,9.516,63.446,63.446,0.000,0.000,0.000,0.000,0.032,0.032,13.435,13.066,9.336,63.446,63.446,63.446
1,spy,2013-04-19,-40.870,-38.843,1.342,3.628,1.508,6.818,10.197,38.843,38.843,86.934,86.934,0.009,0.009,0.023,0.023,14.518,13.882,9.640,38.843,38.843,38.843
1,spy,2013-04-22,22.779,-27.603,1.657,1.832,1.565,7.541,10.685,27.102,27.102,65.849,65.849,0.013,0.013,0.019,0.019,14.969,14.231,9.782,27.102,27.102,27.102
1,spy,2013-04-23,78.716,28.580,14.071,9.132,3.739,8.353,11.108,11.072,11.072,78.716,78.716,0.024,0.024,0.009,0.009,16.251,15.207,10.148,11.072,11.072,11.072
1,spy,2013-04-24,51.454,4.976,8.909,5.410,4.711,8.674,11.126,9.143,9.143,60.659,60.659,0.024,0.024,0.008,0.008,16.136,15.134,10.144,9.143,9.143,9.143
1,spy,2013-04-25,50.159,36.641,9.410,7.459,5.602,8.695,12.379,4.209,4.209,56.832,56.832,0.028,0.028,0.004,0.004,16.505,15.428,10.271,4.209,4.209,4.209
1,spy,2013-04-26,9.718,44.332,-2.258,5.011,3.211,9.074,12.620,3.526,5.425,44.332,44.332,0.027,0.027,0.004,0.006,16.055,15.100,10.174,5.425,5.425,5.425
0,spy,2013-04-29,29.981,40.949,0.576,10.413,7.423,10.688,12.002,0.000,0.000,47.823,47.823,0.033,0.033,0.000,0.000,16.782,15.668,10.402,0.000,0.000,0.000
0,spy,2013-04-30,24.392,37.459,4.618,9.119,10.131,9.301,10.938,0.000,0.000,44.927,44.927,0.036,0.036,0.000,0.000,16.907,15.778,10.464,0.000,0.000,0.000
1,spy,2013-05-01,0.842,5.282,16.976,9.824,7.912,9.741,10.773,87.675,87.675,29.843,29.843,0.027,0.027,0.009,0.009,15.515,14.725,10.098,87.675,87.675,87.675
1,spy,2013-05-02,9.416,19.741,12.388,12.479,8.692,9.599,11.201,0.000,0.000,36.395,36.395,0.036,0.036,0.000,0.000,16.568,15.546,10.423,0.000,0.000,0.000
1,spy,2013-05-03,35.279,29.965,33.632,20.012,15.138,11.257,14.458,0.000,0.000,37.883,42.641,0.047,0.047,0.000,0.000,17.720,16.449,10.781,0.000,0.000,0.000
1,spy,2013-05-06,73.709,37.285,41.304,17.829,13.239,11.946,15.166,0.000,0.000,35.922,41.304,0.050,0.050,0.000,0.000,17.853,16.568,10.849,0.000,0.000,0.000
1,spy,2013-05-07,59.468,34.526,38.161,18.660,16.457,11.858,16.343,0.000,0.000,30.549,42.219,0.055,0.055,0.000,0.000,18.316,16.943,9.952,0.000,0.000,0.000
0,spy,2013-05-08,40.693,38.201,38.260,14.716,15.259,12.706,17.095,0.000,0.000,34.583,42.633,0.060,0.060,0.000,0.000,18.704,17.261,10.017,0.000,0.000,0.000
1,spy,2013-05-09,22.665,48.437,26.936,11.590,14.277,11.906,18.131,28.162,28.162,32.581,37.801,0.057,0.057,0.003,0.003,18.131,16.831,10.203,28.162,28.162,28.162
1,spy,2013-05-10,16.605,38.185,29.189,14.515,14.340,12.334,16.385,0.000,0.000,32.672,37.588,0.060,0.060,0.000,0.000,16.385,17.017,10.301,0.000,0.000,0.000
1,spy,2013-05-13,4.081,22.412,26.390,27.140,15.999,12.312,13.297,0.000,0.000,41.540,35.873,0.061,0.061,0.000,0.000,14.372,16.955,10.302,0.000,0.000,0.000
1,spy,2013-05-14,48.092,35.542,36.811,24.840,17.876,14.376,14.868,0.000,0.000,48.788,39.971,0.072,0.072,0.000,0.000,15.542,17.837,10.674,0.000,0.000,0.000
0,spy,2013-05-15,55.280,36.080,35.677,35.491,23.385,13.997,14.992,0.000,0.000,49.532,40.906,0.078,0.078,0.000,0.000,16.060,18.225,10.855,0.000,0.000,0.000
