class,symbol,datetime,sl3,sl6,sl12,sl20,sl30,sl60,sl90,sbm10,sbm20,sam10,sam20,ram20,ram30,rbm10,rbm20,sam90,sam180,sam360,sbm90,sbm180,sbm360
1,spy,2013-02-26,109.461,57.231,31.372,20.343,14.807,9.032,7.859,42.153,42.153,68.457,68.457,0.007,0.021,0.021,0.021,15.519,8.527,10.420,42.153,42.153,42.153
2,spy,2013-02-27,150.817,78.131,41.801,26.750,19.049,11.171,9.256,14.573,14.573,97.651,97.651,0.020,0.034,0.009,0.009,17.312,9.333,10.880,14.573,14.573,14.573
2,spy,2013-02-28,141.713,73.743,39.580,25.542,18.197,10.737,8.899,15.288,15.288,58.389,58.389,0.018,0.031,0.011,0.011,16.749,9.142,10.771,15.288,15.288,15.288
2,spy,2013-03-01,151.509,78.712,42.015,27.145,19.198,11.215,9.180,9.299,9.299,52.181,52.181,0.021,0.034,0.007,0.007,17.032,9.313,10.870,9.299,9.299,9.299
2,spy,2013-03-04,167.900,86.991,46.173,29.763,20.949,12.061,9.691,2.393,2.393,52.617,52.617,0.026,0.033,0.002,0.002,17.625,9.619,11.047,2.393,2.393,2.393
2,spy,2013-03-05,197.319,101.570,53.574,34.320,24.009,13.582,10.656,0.000,0.000,59.172,59.172,0.036,0.040,0.000,0.000,18.766,10.170,11.367,0.000,0.000,0.000
2,spy,2013-03-06,200.502,103.132,54.356,34.821,24.366,13.785,10.729,0.000,0.000,52.733,52.733,0.037,0.037,0.000,0.000,18.722,10.203,11.389,0.000,0.000,0.000
2,spy,2013-03-07,205.180,105.243,55.548,35.583,24.873,14.065,10.875,0.000,0.000,48.490,48.490,0.039,0.039,0.000,0.000,18.747,10.267,11.428,0.000,0.000,0.000
0,spy,2013-03-08,217.795,111.818,58.855,37.568,26.245,14.780,11.324,0.000,0.000,48.024,48.024,0.043,0.043,0.000,0.000,19.141,10.496,11.564,0.000,0.000,0.000
0,spy,2013-03-11,228.223,117.749,61.846,39.321,27.521,15.393,11.730,0.000,0.000,47.181,47.181,0.047,0.047,0.000,0.000,19.457,10.691,11.681,0.000,0.000,0.000
0,spy,2013-03-12,216.744,112.878,59.321,37.808,26.650,14.886,11.399,22.432,22.432,37.728,40.757,0.045,0.045,0.002,0.002,18.876,10.480,11.560,22.432,22.432,22.432
0,spy,2013-03-13,218.103,114.152,60.011,38.295,27.057,15.083,11.512,4.166,4.166,31.440,38.591,0.046,0.046,0.001,0.001,18.843,10.516,10.771,4.166,4.166,4.166
0,spy,2013-03-14,233.284,122.101,64.338,40.852,28.860,16.017,12.075,0.000,0.000,33.771,39.907,0.052,0.052,0.000,0.000,19.372,10.810,10.272,0.000,0.000,0.000
0,spy,2013-03-15,208.971,110.082,58.632,37.456,26.691,14.926,11.256,57.423,57.423,24.456,32.742,0.046,0.046,0.006,0.006,18.314,10.369,9.658,57.423,57.423,57.423
2,spy,2013-03-18,185.665,98.459,53.220,34.234,24.577,13.856,10.487,56.147,56.147,13.406,26.711,0.040,0.040,0.011,0.011,17.318,9.677,9.425,56.147,56.147,56.147
2,spy,2013-03-19,173.830,92.520,50.755,32.743,23.619,13.371,10.109,45.088,45.088,2.074,23.532,0.038,0.038,0.014,0.014,16.789,9.180,10.060,45.088,45.088,45.088
0,spy,2013-03-20,195.041,102.894,56.496,36.174,25.960,14.569,10.872,16.589,16.589,7.702,26.411,0.045,0.045,0.007,0.007,17.537,9.581,10.312,16.589,16.589,16.589
2,spy,2013-03-21,161.344,85.907,48.280,31.359,22.753,12.975,9.791,30.243,30.243,0.000,19.985,0.036,0.036,0.015,0.015,16.178,9.080,9.933,30.243,30.243,30.243
0,spy,2013-03-22,186.233,98.143,54.602,35.317,25.414,14.402,10.736,12.016,12.016,80.332,23.313,0.044,0.044,0.007,0.007,17.052,9.564,10.226,12.016,12.016,12.016
2,spy,2013-03-25,167.763,89.135,50.024,32.740,23.726,13.624,10.214,16.224,16.224,19.111,19.966,0.040,0.040,0.011,0.011,16.305,9.229,10.026,16.224,16.224,16.224
0,spy,2013-03-26,191.737,101.387,56.177,36.747,26.380,15.068,11.171,4.307,4.307,39.518,20.564,0.041,0.048,0.003,0.003,17.159,9.707,10.317,4.307,4.307,4.307
0,spy,2013-03-27,187.457,99.789,55.249,36.415,26.198,15.081,11.146,3.828,3.828,29.639,15.900,0.030,0.048,0.003,0.003,16.966,9.652,10.286,3.828,3.828,3.828
0,spy,2013-03-28,193.650,103.313,57.017,37.767,27.096,15.634,11.513,0.383,0.383,29.930,16.688,0.033,0.051,0.000,0.000,17.170,9.801,10.379,0.383,0.383,0.383
0,spy,2013-04-01,175.222,94.289,52.547,35.393,25.476,14.870,11.023,39.573,3.944,18.247,12.951,0.026,0.047,0.004,0.004,16.035,9.485,10.189,3.944,3.944,3.944
0,spy,2013-04-02,187.834,100.829,55.990,37.773,27.074,15.704,11.582,0.000,0.000,22.767,12.752,0.026,0.052,0.000,0.000,14.127,9.754,10.356,0.000,0.000,0.000
0,spy,2013-04-03,146.830,80.616,46.154,31.950,23.253,13.784,10.289,101.391,101.391,7.045,3.046,0.006,0.042,0.010,0.010,12.804,9.038,9.919,101.391,101.391,101.391
0,spy,2013-04-04,155.669,85.475,48.826,33.651,24.506,14.456,10.747,30.609,30.609,10.797,10.797,0.010,0.046,0.006,0.006,13.075,9.465,10.050,30.609,30.609,30.609
0,spy,2013-04-05,135.325,75.281,44.070,30.733,22.742,13.589,10.147,35.285,35.285,5.183,5.183,0.005,0.041,0.011,0.011,16.371,9.110,9.843,35.285,35.285,35.285
0,spy,2013-04-08,154.221,84.400,49.058,33.775,24.944,14.746,10.922,9.725,9.725,9.035,10.895,0.012,0.048,0.004,0.004,17.246,9.506,10.079,9.725,9.725,9.725
0,spy,2013-04-09,161.959,87.796,51.094,35.061,25.953,15.300,11.308,0.893,0.893,11.617,12.903,0.015,0.052,0.000,0.000,17.559,9.681,10.186,0.893,0.893,0.893
0,spy,2013-04-10,201.107,106.896,60.840,41.029,30.180,17.440,12.775,0.000,0.000,75.406,21.478,0.028,0.058,0.000,0.000,19.292,10.436,10.639,0.000,0.000,0.000
0,spy,2013-04-11,208.782,110.376,62.595,42.224,31.146,17.968,13.129,0.000,0.000,64.933,22.350,0.031,0.050,0.000,0.000,19.547,10.596,10.738,0.000,0.000,0.000
0,spy,2013-04-12,195.935,103.836,59.263,40.331,30.052,17.434,12.767,24.499,24.499,46.919,19.176,0.029,0.047,0.002,0.002,18.879,10.374,10.609,24.499,24.499,24.499
0,spy,2013-04-15,109.728,61.015,37.416,27.319,21.468,13.087,9.823,127.835,127.835,0.000,3.077,0.005,0.020,0.026,0.026,14.967,8.790,9.662,127.835,127.835,127.835
0,spy,2013-04-16,156.116,84.588,48.926,34.559,26.531,15.675,11.539,37.272,37.272,147.628,11.623,0.020,0.029,0.011,0.011,17.002,9.725,10.203,37.272,37.272,37.272
0,spy,2013-04-17,100.912,56.963,34.720,26.272,21.026,12.954,9.693,64.074,64.074,0.000,2.699,0.005,0.005,0.026,0.026,14.553,13.887,9.604,64.074,64.074,64.074
1,spy,2013-04-18,75.609,43.988,28.130,22.419,18.508,11.766,8.910,63.446,63.446,0.000,0.000,0.000,0.000,0.032,0.032,13.435,13.066,9.336,63.446,63.446,63.446
1,spy,2013-04-19,101.290,56.666,34.481,26.357,21.218,13.246,9.922,38.843,38.843,86.934,86.934,0.009,0.009,0.023,0.023,14.518,13.882,9.640,38.843,38.843,38.843
1,spy,2013-04-22,112.939,62.191,37.256,28.051,22.425,13.967,10.422,27.102,27.102,65.849,65.849,0.013,0.013,0.019,0.019,14.969,14.231,9.782,27.102,27.102,27.102
1,spy,2013-04-23,145.046,78.056,45.321,32.796,25.718,15.784,11.623,11.072,11.072,78.716,78.716,0.024,0.024,0.009,0.009,16.251,15.207,10.148,11.072,11.072,11.072
1,spy,2013-04-24,143.965,77.153,44.908,32.455,25.557,15.868,11.634,9.143,9.143,60.659,60.659,0.024,0.024,0.008,0.008,16.136,15.134,10.144,9.143,9.143,9.143
1,spy,2013-04-25,154.545,82.399,47.428,33.901,26.628,16.557,12.092,4.209,4.209,56.832,56.832,0.028,0.028,0.004,0.004,16.505,15.428,10.271,4.209,4.209,4.209
1,spy,2013-04-26,144.859,77.594,44.745,32.147,25.617,16.175,11.851,3.526,5.425,44.332,44.332,0.027,0.027,0.004,0.006,16.055,15.100,10.174,5.425,5.425,5.425
1,spy,2013-04-29,164.634,87.620,49.503,34.901,27.685,17.354,12.647,0.000,0.000,47.823,47.823,0.033,0.033,0.000,0.000,16.782,15.668,10.402,0.000,0.000,0.000
1,spy,2013-04-30,169.020,90.034,50.524,35.456,28.179,17.727,12.895,0.000,0.000,44.927,44.927,0.036,0.036,0.000,0.000,16.907,15.778,10.464,0.000,0.000,0.000
1,spy,2013-05-01,134.252,72.869,41.792,30.065,24.685,16.046,11.763,87.675,87.675,29.843,29.843,0.027,0.027,0.009,0.009,15.515,14.725,10.098,87.675,87.675,87.675
1,spy,2013-05-02,162.423,87.258,48.904,34.328,27.622,17.665,12.863,0.000,0.000,36.395,36.395,0.036,0.036,0.000,0.000,16.568,15.546,10.423,0.000,0.000,0.000
1,spy,2013-05-03,194.214,103.044,56.922,39.188,30.865,19.462,14.089,0.000,0.000,37.883,42.641,0.047,0.047,0.000,0.000,17.720,16.449,10.781,0.000,0.000,0.000
2,spy,2013-05-06,199.616,105.465,58.307,39.962,31.347,19.831,14.396,0.000,0.000,35.922,41.304,0.050,0.050,0.000,0.000,17.853,16.568,10.849,0.000,0.000,0.000
2,spy,2013-05-07,213.715,112.394,61.981,42.058,32.715,20.677,15.017,0.000,0.000,30.549,42.219,0.055,0.055,0.000,0.000,18.316,16.943,9.952,0.000,0.000,0.000
2,spy,2013-05-08,225.254,118.639,65.150,43.827,33.913,21.423,15.592,0.000,0.000,34.583,42.633,0.060,0.060,0.000,0.000,18.704,17.261,10.017,0.000,0.000,0.000
2,spy,2013-05-09,210.227,111.819,61.712,41.606,32.390,20.799,15.243,28.162,28.162,32.581,37.801,0.057,0.057,0.003,0.003,18.131,16.831,10.203,28.162,28.162,28.162
2,spy,2013-05-10,216.625,115.692,63.721,42.702,33.022,21.301,15.651,0.000,0.000,32.672,37.588,0.060,0.060,0.000,0.000,16.385,17.017,10.301,0.000,0.000,0.000
2,spy,2013-05-13,213.974,114.806,63.421,42.525,32.759,21.349,15.722,0.000,0.000,41.540,35.873,0.061,0.061,0.000,0.000,14.372,16.955,10.302,0.000,0.000,0.000
0,spy,2013-05-14,244.868,130.676,71.628,47.501,36.044,23.201,16.990,0.000,0.000,48.788,39.971,0.072,0.072,0.000,0.000,15.542,17.837,10.674,0.000,0.000,0.000
0,spy,2013-05-15,258.699,137.749,75.454,49.876,37.547,24.134,17.629,0.000,0.000,49.532,40.906,0.078,0.078,0.000,0.000,16.060,18.225,10.855,0.000,0.000,0.000
0,spy,2013-05-16,237.288,126.509,70.249,46.757,35.350,23.136,16.982,46.954,46.954,34.992,36.331,0.073,0.073,0.005,0.005,15.277,17.615,10.640,46.954,46.954,46.954
0,spy,2013-05-17,266.922,140.950,78.075,51.527,38.533,24.888,18.183,0.000,0.000,34.517,36.854,0.074,0.083,0.000,0.000,16.329,18.417,10.986,0.000,0.000,0.000
0,spy,2013-05-20,261.579,138.107,77.043,50.938,38.100,24.765,18.130,0.600,0.600,31.833,34.450,0.069,0.083,0.000,0.000,15.998,18.265,10.953,0.600,0.600,0.600
0,spy,2013-05-21,261.522,138.404,77.174,51.172,38.195,24.918,18.264,0.000,0.000,28.106,29.757,0.060,0.085,0.000,0.000,15.619,18.261,10.978,0.000,0.000,0.000
0,spy,2013-05-22,229.460,122.570,69.145,46.533,34.967,23.406,17.243,74.176,74.176,20.806,25.494,0.051,0.076,0.007,0.007,14.495,17.404,10.658,74.176,74.176,74.176
0,spy,2013-05-23,213.757,114.853,65.235,44.337,33.435,22.739,16.819,51.445,51.445,15.778,23.981,0.046,0.073,0.010,0.010,13.971,16.995,10.516,51.445,51.445,51.445
0,spy,2013-05-24,205.518,110.762,63.092,43.240,32.675,22.475,16.654,37.088,37.088,11.627,22.339,0.045,0.072,0.011,0.011,13.952,16.785,10.454,37.088,37.088,37.088
0,spy,2013-05-28,221.151,118.703,67.010,45.863,34.454,23.520,17.362,13.011,13.011,16.877,28.150,0.051,0.079,0.005,0.005,14.545,17.214,10.654,13.011,13.011,13.011
0,spy,2013-05-29,193.334,104.413,59.810,41.756,31.645,22.193,16.482,23.330,23.330,0.000,23.077,0.044,0.072,0.012,0.012,12.928,16.480,10.375,23.330,23.330,23.330
0,spy,2013-05-30,201.784,108.325,61.967,43.209,32.611,22.758,16.912,13.360,13.360,36.921,23.850,0.048,0.076,0.008,0.008,13.109,16.694,9.392,13.360,13.360,13.360
0,spy,2013-05-31,145.979,80.118,47.914,34.839,27.005,19.880,15.029,31.790,31.790,0.000,11.581,0.023,0.060,0.022,0.022,14.475,15.261,8.787,31.790,31.790,31.790
0,spy,2013-06-03,160.829,87.382,51.504,37.089,28.647,20.723,15.674,21.086,21.086,55.063,9.233,0.018,0.057,0.017,0.017,15.150,15.639,8.868,21.086,21.086,21.086
0,spy,2013-06-04,139.578,76.696,45.973,33.753,26.544,19.630,15.010,23.994,23.994,3.365,5.501,0.011,0.047,0.022,0.022,14.162,15.096,8.667,23.994,23.994,23.994
0,spy,2013-06-05,86.795,49.787,32.351,25.520,21.146,16.830,13.213,35.293,35.293,0.000,0.000,0.000,0.022,0.035,0.035,11.764,13.754,8.131,35.293,35.293,35.293
0,spy,2013-06-06,114.112,63.193,38.861,29.461,23.995,18.291,14.317,30.668,24.145,90.531,90.531,0.009,0.031,0.021,0.027,12.979,14.434,8.434,24.145,24.145,24.145
0,spy,2013-06-07,154.281,82.954,48.650,35.333,28.132,20.444,15.877,11.275,11.814,109.444,109.444,0.022,0.041,0.009,0.014,14.728,15.428,8.723,11.814,11.814,11.814
0,spy,2013-06-10,151.044,80.829,47.273,34.523,27.709,20.249,15.836,10.022,10.906,72.963,72.963,0.022,0.041,0.009,0.014,14.526,15.317,8.699,10.906,10.906,10.906
0,spy,2013-06-11,112.087,60.975,37.020,28.337,23.573,18.149,14.496,19.242,17.390,28.369,28.369,0.011,0.030,0.019,0.024,12.788,14.320,7.756,17.390,17.390,17.390
0,spy,2013-06-12,80.180,44.867,28.702,23.249,20.252,16.433,13.412,27.337,21.615,5.953,5.953,0.003,0.022,0.025,0.032,11.409,13.519,7.407,21.615,21.615,21.615
0,spy,2013-06-13,128.573,69.285,40.539,30.450,25.268,19.049,15.261,9.769,11.067,30.384,30.384,0.018,0.037,0.010,0.018,13.432,14.692,7.961,11.067,11.067,11.067
0,spy,2013-06-14,103.439,56.888,33.988,26.358,22.637,17.686,14.415,24.575,14.040,16.919,16.919,0.012,0.021,0.010,0.024,12.359,14.063,7.715,14.040,14.040,14.040
0,spy,2013-06-17,126.825,68.474,39.566,29.620,24.922,18.897,15.335,4.369,9.073,24.571,24.571,0.020,0.020,0.002,0.016,13.285,14.606,7.902,9.073,9.073,9.073
0,spy,2013-06-18,150.947,80.415,45.398,32.996,27.245,20.137,16.264,0.000,4.502,30.797,30.797,0.028,0.028,0.000,0.009,14.221,15.162,11.301,4.502,4.502,4.502
0,spy,2013-06-19,99.632,54.563,32.341,24.855,21.749,17.314,14.438,138.169,11.126,13.518,13.518,0.014,0.014,0.014,0.022,12.122,13.911,10.573,11.126,11.126,11.126
0,spy,2013-06-20,11.300,10.387,10.001,11.051,12.417,12.527,11.258,191.264,24.407,0.000,0.000,0.000,0.000,0.038,0.041,8.617,11.801,9.326,22.133,22.133,22.133
0,spy,2013-06-21,0.962,5.363,7.474,9.309,11.147,11.918,10.942,134.146,24.153,0.000,0.000,0.000,0.000,0.040,0.043,8.242,11.558,9.193,22.024,22.024,22.024
1,spy,2013-06-24,-44.387,-17.289,-3.876,2.224,6.279,9.393,9.331,130.928,29.243,0.000,0.000,0.000,0.000,0.052,0.056,6.517,10.494,8.563,26.295,26.295,26.295
1,spy,2013-06-25,-15.446,-3.058,3.268,6.315,9.109,10.817,10.424,86.521,23.241,96.142,96.142,0.010,0.010,0.043,0.046,7.646,11.161,8.976,21.435,21.435,21.435
1,spy,2013-06-26,15.661,11.695,10.692,10.698,12.027,12.333,11.568,56.313,18.059,98.052,98.052,0.020,0.020,0.034,0.034,8.796,11.849,9.403,16.821,16.821,16.821
1,spy,2013-06-27,33.953,19.897,14.803,13.038,13.560,13.147,12.230,40.166,14.322,85.318,85.318,0.026,0.026,0.028,0.029,9.427,12.224,9.643,14.012,14.012,14.012
1,spy,2013-06-28,18.374,11.631,10.559,10.315,11.637,12.190,11.659,40.123,40.123,53.483,53.483,0.021,0.021,0.032,0.032,8.810,11.829,9.414,14.955,14.955,14.955
1,spy,2013-07-01,36.158,20.588,14.717,12.763,13.134,13.051,12.323,29.363,29.363,54.756,54.756,0.027,0.027,0.026,0.026,9.426,12.200,9.652,12.413,12.413,12.413
1,spy,2013-07-02,31.026,18.336,13.146,11.746,12.286,12.686,12.137,27.332,27.332,44.038,44.038,0.026,0.026,0.027,0.027,9.207,12.051,9.573,12.294,12.294,12.294
1,spy,2013-07-03,30.565,18.171,12.687,11.493,11.925,12.553,12.112,13.276,24.463,38.384,38.384,0.027,0.027,0.013,0.027,9.157,12.007,9.558,11.745,11.745,11.745
1,spy,2013-07-05,64.245,35.411,20.940,16.560,15.104,14.254,13.382,0.000,13.676,47.434,47.434,0.038,0.038,0.000,0.016,9.628,12.742,10.022,8.008,8.008,8.008
2,spy,2013-07-08,81.158,44.104,24.974,18.991,16.623,15.055,14.015,0.000,8.308,48.743,48.743,0.044,0.044,0.000,0.011,9.145,13.093,10.251,6.019,6.019,6.019
2,spy,2013-07-09,103.608,55.434,30.453,22.195,18.686,16.138,14.846,0.000,2.629,51.382,51.382,0.051,0.051,0.000,0.004,9.908,13.555,10.550,3.698,3.698,3.698
2,spy,2013-07-10,101.787,54.736,30.318,21.866,18.302,15.999,14.834,0.000,2.212,41.748,47.058,0.052,0.052,0.000,0.003,9.554,13.498,10.529,3.484,3.484,3.484
2,spy,2013-07-11,145.667,76.921,41.726,28.493,22.652,18.275,16.487,0.000,0.000,45.585,55.075,0.066,0.066,0.000,0.000,10.550,14.438,11.127,0.000,0.000,0.000
2,spy,2013-07-12,144.121,76.572,41.627,28.223,22.345,18.159,16.451,0.000,0.000,49.107,51.181,0.067,0.067,0.000,0.000,14.702,14.381,11.107,0.000,0.000,0.000
2,spy,2013-07-15,154.170,81.670,44.486,29.752,23.270,18.683,16.829,0.000,0.000,48.186,50.436,0.071,0.071,0.000,0.000,15.149,14.581,11.246,0.000,0.000,0.000
2,spy,2013-07-16,137.579,73.665,40.678,27.252,21.559,17.814,16.225,37.466,37.466,43.491,44.399,0.067,0.067,0.004,0.004,14.230,14.211,11.030,37.466,37.466,37.466
2,spy,2013-07-17,143.312,76.627,42.421,28.065,22.094,18.102,16.420,5.947,5.947,41.809,43.335,0.069,0.069,0.001,0.001,14.451,14.317,11.110,5.947,5.947,5.947
2,spy,2013-07-18,159.110,84.552,46.542,30.438,23.710,18.926,16.985,0.000,0.000,47.061,44.232,0.075,0.075,0.000,0.000,15.169,14.637,11.326,0.000,0.000,0.000
2,spy,2013-07-19,162.090,85.883,47.468,30.952,24.031,19.068,17.074,0.000,0.000,37.725,42.836,0.077,0.077,0.000,0.000,15.236,14.681,11.369,0.000,0.000,0.000
0,spy,2013-07-22,165.817,87.699,48.641,31.711,24.373,19.220,17.187,0.000,0.000,33.852,41.687,0.079,0.079,0.000,0.000,15.331,14.738,11.420,0.000,0.000,0.000
2,spy,2013-07-23,155.209,82.347,45.982,30.366,23.251,18.609,16.781,21.239,21.239,24.284,38.457,0.077,0.077,0.002,0.002,14.745,14.496,11.281,21.239,21.239,21.239
2,spy,2013-07-24,139.287,74.330,42.027,28.142,21.591,17.717,16.194,28.908,28.908,20.159,31.374,0.063,0.073,0.006,0.006,13.924,14.144,11.071,28.908,28.908,28.908
2,spy,2013-07-25,144.482,77.025,43.400,29.135,22.130,17.974,16.374,11.210,11.210,8.899,27.445,0.055,0.076,0.003,0.003,14.111,14.237,11.145,11.210,11.210,11.210
2,spy,2013-07-26,145.077,77.295,43.520,29.384,22.179,17.984,16.394,5.752,5.752,9.552,28.511,0.054,0.077,0.002,0.002,14.075,14.231,11.155,5.752,5.752,5.752
2,spy,2013-07-29,131.099,70.365,39.937,27.455,20.759,17.219,15.865,10.738,10.738,7.097,25.464,0.051,0.073,0.005,0.005,13.392,13.929,10.975,10.738,10.738,10.738
0,spy,2013-07-30,127.912,68.741,39.140,27.050,20.413,16.982,15.720,8.948,8.948,6.387,24.094,0.046,0.073,0.005,0.005,13.204,13.850,10.937,8.948,8.948,8.948
0,spy,2013-07-31,127.143,68.425,38.950,27.044,20.303,16.853,15.656,6.658,6.658,4.525,23.262,0.047,0.074,0.005,0.005,13.128,13.821,10.932,6.658,6.658,6.658
0,spy,2013-08-01,164.006,86.818,48.219,32.806,24.041,18.706,16.953,0.000,0.000,21.165,29.080,0.058,0.087,0.000,0.000,14.682,14.555,11.417,0.000,0.000,0.000
0,spy,2013-08-02,166.687,88.182,48.938,33.235,24.359,18.735,17.008,0.000,0.000,20.599,24.322,0.049,0.088,0.000,0.000,14.737,14.593,11.456,0.000,0.000,0.000
0,spy,2013-08-05,158.173,83.980,46.846,32.010,23.650,18.166,16.650,14.624,14.624,16.170,20.586,0.041,0.087,0.001,0.001,14.325,14.409,11.350,14.624,14.624,14.624
0,spy,2013-08-06,134.895,72.474,41.055,28.531,21.478,16.838,15.730,35.683,35.683,7.978,13.928,0.028,0.081,0.007,0.007,13.308,13.932,11.054,35.683,35.683,35.683
0,spy,2013-08-07,120.189,65.224,37.407,26.330,20.140,16.011,15.128,34.513,34.513,3.916,12.077,0.024,0.067,0.010,0.010,12.672,13.366,10.871,34.513,34.513,34.513
0,spy,2013-08-08,129.377,69.882,39.817,27.723,21.240,16.430,15.420,16.818,16.818,10.253,7.047,0.014,0.060,0.007,0.007,13.025,12.247,10.998,16.818,16.818,16.818
0,spy,2013-08-09,116.127,63.156,36.474,25.720,20.007,15.642,14.890,19.187,19.187,5.338,5.373,0.011,0.055,0.010,0.010,12.458,12.022,10.832,19.187,19.187,19.187
0,spy,2013-08-12,109.126,59.380,34.647,24.611,19.388,15.162,14.586,17.939,17.939,3.427,4.995,0.009,0.054,0.011,0.011,12.140,11.816,10.743,17.939,17.939,17.939
0,spy,2013-08-13,116.268,62.751,36.401,25.677,20.159,15.424,14.827,11.198,11.198,6.050,6.238,0.012,0.052,0.008,0.008,12.391,13.541,10.838,11.198,11.198,11.198
0,spy,2013-08-14,95.535,52.257,31.165,22.519,18.092,14.215,14.043,16.160,16.160,0.178,2.352,0.005,0.047,0.013,0.013,11.551,13.059,10.575,16.160,16.160,16.160
0,spy,2013-08-15,44.573,26.777,18.280,14.743,12.962,11.421,12.147,29.703,29.703,0.000,0.000,0.000,0.032,0.027,0.027,9.567,11.910,9.928,29.703,29.703,29.703
0,spy,2013-08-16,30.095,19.694,14.641,12.578,11.510,10.555,11.582,29.950,29.950,0.000,0.000,0.000,0.017,0.030,0.030,9.029,11.588,9.753,29.950,29.950,29.950
0,spy,2013-08-19,5.530,7.432,8.386,8.826,9.019,9.186,10.642,34.739,32.864,0.000,0.000,0.000,0.005,0.035,0.036,8.113,11.042,9.448,32.864,32.864,32.864
0,spy,2013-08-20,19.654,14.165,11.675,10.870,10.405,9.823,11.091,31.066,26.177,49.159,49.159,0.005,0.005,0.025,0.031,8.630,11.333,9.624,26.177,26.177,26.177
2,spy,2013-08-21,-2.746,2.168,5.630,7.243,7.971,8.480,10.202,34.289,28.753,0.000,0.000,0.000,0.000,0.031,0.037,7.770,10.813,9.332,28.753,28.753,28.753
0,spy,2013-08-22,26.140,15.835,12.478,11.395,10.733,9.859,11.167,22.026,20.432,91.152,91.152,0.009,0.009,0.022,0.029,8.788,11.404,9.684,20.432,20.432,20.432
0,spy,2013-08-23,35.842,20.357,14.610,12.641,11.578,10.228,11.451,22.036,16.886,62.591,62.591,0.013,0.013,0.018,0.025,9.097,11.579,9.795,16.886,16.886,16.886
0,spy,2013-08-26,21.519,13.199,10.712,10.276,9.975,9.355,10.875,23.649,18.097,29.169,29.169,0.009,0.009,0.021,0.029,8.549,11.240,9.606,18.097,18.097,18.097
1,spy,2013-08-27,-34.399,-14.545,-3.600,1.601,4.142,6.341,8.800,37.026,26.220,0.000,0.000,0.000,0.000,0.037,0.045,5.610,10.024,8.900,26.220,26.220,26.220
1,spy,2013-08-28,-25.025,-9.478,-1.394,2.894,5.042,6.772,9.105,28.624,22.879,35.511,35.511,0.004,0.004,0.029,0.041,5.507,10.212,9.018,22.879,22.879,22.879
1,spy,2013-08-29,-22.426,-7.733,-0.894,3.192,5.270,6.886,9.173,36.760,20.874,25.715,25.715,0.005,0.005,0.015,0.040,9.632,10.261,9.054,20.874,20.874,20.874
1,spy,2013-08-30,-35.230,-13.968,-4.291,1.095,3.893,6.185,8.672,35.650,21.351,6.531,6.531,0.002,0.002,0.018,0.043,8.741,9.981,8.895,21.351,21.351,21.351
1,spy,2013-09-03,-22.085,-7.669,-1.111,2.858,5.102,6.795,9.078,22.306,18.483,16.225,16.225,0.006,0.006,0.013,0.037,9.525,10.233,9.051,18.273,18.273,18.273
2,spy,2013-09-04,3.716,4.719,5.335,6.540,7.597,8.052,9.930,7.459,13.251,29.633,29.633,0.015,0.015,0.005,0.024,11.066,10.741,9.360,13.826,13.826,13.826
2,spy,2013-09-05,6.547,5.662,6.029,6.751,7.705,8.099,9.944,4.951,11.903,26.837,26.837,0.016,0.016,0.004,0.023,11.111,10.766,9.383,12.691,12.691,12.691
2,spy,2013-09-06,6.743,5.575,6.029,6.549,7.556,8.025,9.877,3.868,11.072,23.703,23.703,0.017,0.017,0.003,0.022,10.995,10.737,9.373,11.967,11.967,11.967
2,spy,2013-09-09,37.049,20.783,13.615,10.947,10.499,9.534,10.912,0.000,6.485,32.909,32.909,0.026,0.026,0.000,0.012,12.698,11.328,9.735,7.768,7.768,7.768
2,spy,2013-09-10,60.445,32.555,19.374,14.269,12.732,10.673,11.683,0.000,2.296,37.688,37.688,0.034,0.034,0.000,0.004,13.925,11.769,10.008,4.680,4.680,4.680
3,spy,2013-09-11,69.441,37.167,21.446,15.375,13.495,11.056,11.909,0.000,0.619,37.164,37.164,0.037,0.037,0.000,0.001,14.285,11.917,10.107,3.358,3.358,3.358
0,spy,2013-09-12,58.513,31.794,18.494,13.535,12.238,10.403,11.409,26.564,26.564,40.483,31.281,0.034,0.034,0.003,0.003,13.518,11.668,9.965,4.178,4.178,4.178
0,spy,2013-09-13,64.093,34.845,19.810,14.339,12.672,10.628,11.508,2.066,2.066,38.565,30.613,0.037,0.037,0.000,0.000,13.706,11.755,10.027,3.268,3.268,3.268
0,spy,2013-09-16,82.038,43.860,24.290,17.045,14.326,11.510,12.027,0.000,0.000,40.697,32.873,0.043,0.043,0.000,0.000,14.545,12.080,10.233,1.248,1.248,1.248
0,spy,2013-09-17,95.549,50.537,27.706,19.124,15.528,12.212,12.378,0.000,0.000,40.635,33.849,0.047,0.047,0.000,0.000,15.119,12.315,10.385,0.000,0.000,0.000
0,spy,2013-09-18,133.658,69.366,37.308,24.879,19.232,14.209,13.618,0.000,0.000,44.042,39.674,0.060,0.060,0.000,0.000,16.968,11.953,10.830,0.000,0.000,0.000
0,spy,2013-09-19,126.034,65.585,35.481,23.721,18.343,13.810,13.251,16.759,16.759,40.974,36.085,0.058,0.058,0.002,0.002,16.387,10.622,10.727,16.759,16.759,16.759
