class,symbol,datetime,sl3,sl6,sl12,sl20,sl30,sl60,sl90,sbm10,sbm20,sam10,sam20,ram20,ram30,rbm10,rbm20,sam90,sam180,sam360,sbm90,sbm180,sbm360
1,slv,2009-04-23,182.226,-1.328,41.876,-30.337,-1.324,9.705,25.490,2.983,31.934,184.075,184.075,0.074,0.074,0.002,0.061,26.594,34.176,34.176,29.886,13.071,32.839
1,slv,2009-04-24,227.656,84.301,41.425,-25.468,-3.127,11.383,27.723,0.000,25.468,169.521,169.521,0.085,0.085,0.000,0.051,27.723,35.093,35.093,27.083,12.557,32.702
0,slv,2009-04-27,145.644,139.840,35.695,-18.631,-9.962,5.438,22.222,7.893,18.631,139.840,139.840,0.084,0.084,0.001,0.037,29.293,34.718,34.718,26.626,11.789,32.590
1,slv,2009-04-28,-63.796,57.471,8.902,-21.401,-12.770,-2.929,12.793,146.014,21.401,75.832,75.832,0.053,0.053,0.029,0.043,24.780,31.186,31.186,31.613,10.570,32.538
0,slv,2009-04-29,-31.571,96.965,-1.326,-9.382,-1.323,4.641,12.400,31.571,11.887,93.108,93.108,0.074,0.074,0.009,0.023,27.353,33.181,33.181,27.136,8.509,32.384
1,slv,2009-04-30,-118.483,10.992,-21.930,-24.533,-14.618,-1.488,14.043,90.766,24.533,50.419,50.419,0.045,0.045,0.036,0.049,23.192,29.895,29.895,31.603,9.745,32.330
1,slv,2009-05-01,2.710,-30.569,-15.936,-18.011,-27.571,-1.476,17.078,56.827,18.011,53.938,53.938,0.054,0.054,0.028,0.036,24.047,30.544,30.544,29.492,9.316,32.202
1,slv,2009-05-04,74.369,21.047,53.206,9.127,-19.104,1.046,21.746,0.000,0.000,90.875,89.508,0.098,0.098,0.000,0.000,29.528,34.862,34.862,21.490,21.490,32.006
1,slv,2009-05-05,253.890,63.191,104.167,50.251,-7.925,2.969,32.590,0.000,0.000,107.926,104.167,0.125,0.125,0.000,0.000,32.590,37.288,37.288,16.736,16.736,31.846
1,slv,2009-05-06,327.647,165.312,114.242,60.066,6.792,10.482,35.019,0.000,0.000,114.592,121.180,0.158,0.158,0.000,0.000,35.019,40.281,40.281,11.212,11.212,31.676
1,slv,2009-05-07,200.052,139.442,122.260,60.132,6.242,7.961,30.911,0.000,0.000,227.682,117.417,0.164,0.164,0.000,0.000,38.646,40.661,40.661,9.924,9.924,31.556
0,slv,2009-05-08,164.891,215.670,114.042,66.557,10.986,5.622,31.157,0.000,0.000,215.670,120.434,0.181,0.181,0.000,0.000,40.458,41.969,41.969,7.237,7.237,31.418
1,slv,2009-05-11,54.241,193.610,79.745,46.539,14.956,5.126,29.986,36.258,36.258,179.010,110.231,0.176,0.176,0.004,0.004,39.354,41.235,41.235,7.748,7.748,31.321
0,slv,2009-05-12,102.941,154.586,88.792,59.011,30.350,5.908,27.976,0.000,0.000,185.299,117.849,0.200,0.200,0.000,0.000,42.176,43.273,43.273,4.057,4.057,31.171
0,slv,2009-05-13,4.834,84.982,75.698,50.199,26.583,-2.144,23.371,149.786,149.786,145.600,101.313,0.182,0.182,0.015,0.015,39.211,41.210,41.210,6.600,6.600,31.101
0,slv,2009-05-14,26.686,40.680,105.014,74.212,26.220,-3.764,27.403,60.628,60.628,134.316,97.783,0.186,0.186,0.012,0.012,39.200,41.239,41.239,5.995,5.995,30.991
0,slv,2009-05-15,-59.439,20.833,81.009,89.469,26.103,-1.440,23.810,59.439,59.439,118.603,89.469,0.179,0.179,0.018,0.018,37.822,40.285,40.285,6.853,6.853,30.901
1,slv,2009-05-18,-55.515,-25.381,93.503,71.068,25.926,-7.836,27.829,78.459,78.459,58.457,76.329,0.145,0.163,0.031,0.031,35.238,38.451,38.451,8.983,8.983,30.830
1,slv,2009-05-19,31.288,29.112,113.052,89.376,56.951,-4.184,30.230,5.706,5.706,63.927,89.376,0.179,0.197,0.003,0.003,39.279,41.404,41.404,4.184,4.184,30.665
1,slv,2009-05-20,79.884,9.510,82.489,81.204,56.062,6.000,30.030,0.000,0.000,42.899,81.204,0.162,0.207,0.000,0.000,40.147,42.072,42.072,2.744,2.744,30.545
1,slv,2009-05-21,186.549,63.963,76.104,71.770,60.406,10.502,40.635,0.000,0.000,186.549,116.298,0.174,0.228,0.000,0.000,42.301,43.686,43.686,0.000,0.000,30.407
0,slv,2009-05-22,123.987,78.219,60.404,72.218,63.818,19.661,40.881,0.000,0.000,169.367,117.219,0.188,0.241,0.000,0.000,43.546,44.645,44.645,0.000,0.000,30.283
1,slv,2009-05-26,75.650,78.673,50.245,69.510,49.059,19.928,42.212,55.172,55.172,123.711,106.470,0.181,0.235,0.006,0.006,42.212,43.707,43.707,55.172,55.172,30.197
1,slv,2009-05-27,55.788,122.730,47.740,92.683,54.226,23.623,43.322,0.000,0.000,122.730,107.835,0.194,0.248,0.000,0.000,43.322,44.652,44.652,0.000,0.000,30.074
1,slv,2009-05-28,98.851,113.257,72.174,94.821,63.214,30.040,38.204,0.000,0.000,142.016,117.246,0.223,0.278,0.000,0.000,38.905,47.055,47.055,0.000,0.000,29.923
0,slv,2009-05-29,242.718,161.939,86.186,133.497,94.251,35.081,43.883,0.000,0.000,173.969,133.497,0.267,0.324,0.000,0.000,43.883,50.886,50.886,0.000,0.000,29.742
1,slv,2009-06-01,176.040,117.387,92.928,123.477,104.737,27.883,41.443,77.569,77.569,144.821,123.477,0.247,0.314,0.008,0.008,41.443,49.626,49.626,77.569,77.569,29.665
0,slv,2009-06-02,183.077,143.678,114.320,113.796,108.214,32.499,43.346,0.000,0.000,159.794,113.796,0.228,0.328,0.000,0.000,43.346,52.326,52.326,0.000,0.000,29.509
1,slv,2009-06-03,-71.105,83.218,82.910,76.104,92.187,30.932,30.849,387.302,387.302,82.976,76.104,0.152,0.277,0.039,0.039,92.573,47.382,47.382,387.302,387.302,29.509
0,slv,2009-06-04,60.803,120.027,125.798,78.033,96.180,42.570,34.827,38.095,38.095,108.511,78.033,0.156,0.289,0.008,0.008,102.480,50.735,50.735,38.095,38.095,29.340
0,slv,2009-06-05,-156.614,8.931,61.397,51.838,65.657,32.036,29.630,156.614,156.614,46.722,81.001,0.105,0.229,0.047,0.047,83.854,45.792,45.792,156.614,156.614,29.342
1,slv,2009-06-08,-83.664,-76.492,39.007,35.170,54.986,25.671,27.169,157.143,157.143,26.198,62.066,0.087,0.209,0.063,0.063,75.342,43.647,43.647,157.143,157.143,29.288
0,slv,2009-06-09,-127.959,-34.745,40.098,46.943,62.401,25.287,25.104,91.429,91.429,42.302,71.183,0.107,0.231,0.046,0.046,79.671,45.344,45.344,91.429,91.429,29.155
1,slv,2009-06-10,0.000,-78.307,29.310,35.307,73.442,28.929,22.098,78.307,78.307,29.492,65.814,0.105,0.229,0.047,0.047,77.055,44.906,44.906,78.307,78.307,29.066
0,slv,2009-06-11,83.559,-1.101,41.031,47.791,68.526,33.466,26.572,56.236,56.236,83.559,67.140,0.114,0.239,0.039,0.039,77.731,45.487,45.487,56.236,56.236,28.957
0,slv,2009-06-12,-88.711,-106.633,2.858,28.159,66.066,24.276,20.833,88.889,88.889,0.000,42.955,0.077,0.198,0.071,0.071,64.761,41.599,41.599,88.889,88.889,28.942
1,slv,2009-06-15,-262.048,-131.024,-61.398,2.179,41.159,5.092,12.614,135.450,135.450,0.000,9.689,0.018,0.123,0.122,0.122,46.019,35.615,35.615,135.450,135.450,28.973
0,slv,2009-06-16,-251.157,-86.947,-79.724,15.096,30.138,4.653,10.806,111.746,111.746,115.691,15.096,0.030,0.090,0.112,0.112,48.238,36.528,36.528,111.746,111.746,28.859
0,slv,2009-06-17,-116.200,-100.909,-66.775,5.007,24.860,8.172,10.414,107.343,94.084,104.845,104.845,0.021,0.075,0.097,0.103,49.739,37.218,37.218,94.084,94.084,28.751
0,slv,2009-06-18,33.743,-115.479,-94.180,-4.610,11.095,9.057,10.919,106.206,94.180,33.743,33.743,0.010,0.033,0.106,0.113,45.596,35.934,35.934,94.180,94.180,28.685
0,slv,2009-06-19,0.000,-125.578,-63.298,-12.204,9.559,7.990,8.646,125.578,85.958,28.923,28.923,0.012,0.030,0.075,0.112,44.949,35.851,35.851,85.958,85.958,28.594
0,slv,2009-06-22,-136.922,-124.174,-111.431,-33.103,-6.043,2.372,1.666,150.127,100.227,0.000,0.000,0.000,0.000,0.105,0.140,35.388,32.512,32.512,100.227,100.227,28.573
1,slv,2009-06-23,-83.512,-25.307,-77.171,-27.739,-2.911,5.957,2.417,124.752,90.159,59.084,59.084,0.006,0.006,0.100,0.135,36.108,32.865,32.865,90.159,90.159,28.474
1,slv,2009-06-24,-73.862,-36.931,-60.976,-30.864,-8.084,10.765,1.149,106.485,82.143,51.699,51.699,0.010,0.010,0.096,0.131,36.433,33.077,33.077,82.143,82.143,28.379
1,slv,2009-06-25,66.470,-36.591,-67.642,-37.508,0.000,13.292,-1.430,87.244,72.456,66.470,66.470,0.020,0.020,0.087,0.123,37.992,33.762,33.762,72.456,72.456,28.274
0,slv,2009-06-26,68.527,-8.351,-61.626,-50.743,1.203,13.759,-2.117,49.897,65.256,66.470,66.470,0.027,0.027,0.050,0.117,38.789,34.169,34.169,65.256,65.256,28.175
0,slv,2009-06-29,-4.873,-39.314,-80.965,-55.049,-2.663,11.616,-1.840,40.722,69.841,17.725,17.725,0.009,0.009,0.033,0.133,33.904,32.351,32.351,69.841,69.841,28.125
1,slv,2009-06-30,-103.790,-19.695,-71.201,-75.238,-4.909,10.317,-6.784,58.231,75.238,0.000,0.000,0.000,0.000,0.052,0.150,28.539,30.288,30.288,75.238,75.238,28.082
0,slv,2009-07-01,-83.933,-8.566,-16.872,-52.510,-10.253,22.473,-6.121,40.368,70.041,127.055,127.055,0.013,0.013,0.040,0.133,30.789,31.240,31.240,66.515,66.515,27.973
0,slv,2009-07-02,-122.011,-63.353,-49.440,-79.015,-22.222,15.051,-3.674,65.920,79.015,0.000,0.000,0.000,0.000,0.059,0.158,23.908,28.480,28.480,74.747,74.747,27.946
0,slv,2009-07-06,-69.756,-85.687,-60.198,-63.624,-28.824,13.180,-3.212,63.617,83.857,0.000,0.000,0.000,0.000,0.064,0.134,22.514,27.920,27.920,73.154,73.154,27.871
0,slv,2009-07-07,-162.362,-121.103,-64.424,-63.347,-37.011,9.860,-0.685,121.103,87.088,0.000,0.000,0.000,0.000,0.073,0.148,18.836,26.387,26.387,75.661,75.661,27.819
0,slv,2009-07-08,-119.048,-118.350,-77.436,-77.844,-39.991,1.591,-1.639,124.358,89.594,0.000,0.000,0.000,0.000,0.087,0.161,15.442,24.937,24.937,77.714,77.714,27.765
0,slv,2009-07-09,-109.415,-88.440,-53.545,-77.948,-43.667,1.728,-0.870,110.612,85.574,0.000,0.000,0.000,0.000,0.088,0.163,14.870,24.665,24.665,75.214,75.214,27.686
0,slv,2009-07-10,-100.853,-129.151,-68.527,-86.913,-54.253,-0.664,-1.318,111.910,86.913,0.000,0.000,0.000,0.000,0.101,0.174,12.104,23.433,23.433,76.426,76.426,27.629
1,slv,2009-07-13,-7.880,-63.323,-62.135,-67.327,-60.547,8.292,-1.043,89.209,67.327,128.000,128.000,0.013,0.013,0.089,0.135,14.221,24.323,24.323,70.068,70.068,27.525
1,slv,2009-07-14,13.154,-48.346,-65.774,-40.130,-57.112,14.840,-3.633,68.814,55.083,88.000,88.000,0.018,0.018,0.069,0.099,14.840,24.567,24.567,66.338,66.338,27.436
0,slv,2009-07-15,149.333,21.981,-50.360,-33.238,-56.931,16.400,-1.012,40.180,39.511,149.333,149.333,0.045,0.045,0.036,0.075,19.369,26.576,26.576,56.931,56.931,27.308
1,slv,2009-07-16,113.217,52.535,-34.773,-36.473,-45.134,17.285,2.784,33.948,36.473,118.000,118.000,0.047,0.047,0.034,0.073,19.471,26.616,26.616,54.480,54.480,27.224
1,slv,2009-07-17,117.925,65.772,-13.079,-28.633,-52.463,14.290,6.426,0.000,30.849,107.200,107.200,0.054,0.054,0.000,0.059,20.249,29.844,26.969,51.190,51.190,27.134
0,slv,2009-07-20,99.541,126.667,-6.150,-19.299,-34.644,12.095,7.590,0.000,19.299,126.667,126.667,0.076,0.076,0.000,0.039,23.678,31.589,28.559,44.252,44.252,27.017
1,slv,2009-07-21,61.115,88.204,10.765,-7.755,-32.294,8.682,4.691,89.219,25.629,94.857,94.857,0.066,0.066,0.009,0.041,21.733,30.577,27.662,45.191,45.191,26.956
1,slv,2009-07-22,70.868,95.650,22.265,-6.241,-35.041,10.400,3.406,0.000,19.044,95.000,95.000,0.076,0.076,0.000,0.032,22.961,31.208,28.249,41.723,41.723,26.861
1,slv,2009-07-23,17.348,58.703,40.729,-5.848,-33.089,16.531,6.342,0.000,15.188,90.667,90.667,0.082,0.082,0.000,0.027,23.513,31.495,28.523,39.330,39.330,26.775
1,slv,2009-07-24,82.521,72.574,63.698,-5.431,-32.386,14.741,9.347,0.000,9.087,92.800,92.800,0.093,0.093,0.000,0.017,24.929,32.248,29.221,35.864,35.864,26.679
0,slv,2009-07-27,96.654,84.789,76.953,-2.158,-18.000,22.250,9.310,0.000,2.158,93.207,97.455,0.107,0.107,0.000,0.004,26.802,33.259,30.152,31.913,31.913,26.578
0,slv,2009-07-28,0.000,8.674,68.000,-5.124,-7.472,16.382,0.828,231.214,231.214,62.893,68.000,0.082,0.082,0.023,0.023,22.505,30.939,28.068,36.304,36.304,26.546
1,slv,2009-07-29,-131.772,-26.257,30.279,-9.716,-20.729,3.767,-4.000,260.116,260.116,4.594,38.154,0.050,0.050,0.052,0.052,17.364,28.118,25.528,41.746,41.746,26.526
1,slv,2009-07-30,-142.100,-24.783,34.722,-11.070,-20.538,1.395,-1.734,142.100,142.100,12.223,42.857,0.060,0.060,0.043,0.043,18.669,28.807,26.167,38.715,38.715,26.433
1,slv,2009-07-31,44.379,22.189,40.837,20.517,-6.442,2.219,3.774,25.289,25.289,221.037,64.000,0.096,0.096,0.010,0.010,23.691,31.577,28.692,30.990,30.990,26.298
1,slv,2009-08-03,231.199,45.144,59.842,35.496,0.953,5.270,5.660,0.000,0.000,231.199,76.500,0.122,0.122,0.000,0.000,27.189,33.536,30.485,25.397,25.397,26.179
1,slv,2009-08-04,276.730,61.416,74.665,56.633,19.941,6.768,8.323,0.000,0.000,234.375,87.059,0.148,0.148,0.000,0.000,30.479,35.408,32.200,20.202,20.202,26.062
1,slv,2009-08-05,199.513,123.274,66.295,72.104,22.026,9.461,11.576,0.000,0.000,213.415,89.778,0.162,0.162,0.000,0.000,31.994,36.297,33.025,17.354,17.354,25.966
1,slv,2009-08-06,68.900,152.439,61.890,65.114,15.595,3.566,12.711,137.741,137.741,152.439,76.632,0.146,0.146,0.014,0.014,29.354,34.817,31.696,19.738,19.738,25.921
0,slv,2009-08-07,9.292,143.396,58.240,75.600,14.000,7.000,13.900,44.766,44.766,138.284,75.600,0.151,0.151,0.009,0.009,29.746,35.065,31.938,18.372,18.372,25.839
0,slv,2009-08-10,-84.940,54.745,38.831,58.847,5.995,3.610,11.336,84.940,84.940,98.133,58.847,0.118,0.132,0.025,0.025,26.769,33.356,30.399,21.164,21.164,26.291
1,slv,2009-08-11,-53.538,7.128,26.232,53.852,10.493,3.873,11.485,74.036,74.036,82.148,53.852,0.108,0.127,0.030,0.030,25.792,32.794,29.904,21.510,21.510,26.225
1,slv,2009-08-12,-11.582,-1.161,30.106,49.005,23.916,9.327,15.344,24.793,24.793,92.988,49.005,0.098,0.147,0.012,0.012,28.116,32.120,31.173,17.905,17.905,26.117
0,slv,2009-08-13,150.766,30.992,78.279,64.935,30.504,9.657,26.521,0.000,0.000,116.226,64.935,0.130,0.183,0.000,0.000,32.472,34.722,33.559,11.951,11.951,25.982
0,slv,2009-08-14,80.435,12.803,83.206,47.836,32.168,3.901,21.725,243.408,243.408,53.285,83.206,0.100,0.154,0.024,0.024,28.367,32.310,31.369,16.117,16.117,25.959
0,slv,2009-08-17,-137.146,-74.126,31.447,11.152,16.539,-6.857,14.735,351.589,351.589,0.000,36.937,0.048,0.100,0.070,0.070,21.098,27.967,27.410,23.959,23.959,25.980
0,slv,2009-08-18,-241.154,-50.648,1.217,14.629,21.464,-8.966,14.151,241.154,241.154,0.000,32.666,0.046,0.098,0.072,0.072,20.548,27.629,27.108,23.868,23.868,25.912
1,slv,2009-08-19,-198.660,-61.509,-27.322,4.461,23.115,-9.824,8.839,206.220,206.220,0.000,22.866,0.034,0.086,0.082,0.082,18.816,26.567,26.144,25.166,25.166,25.891
1,slv,2009-08-20,-12.121,-74.384,-37.747,6.657,27.098,-10.059,10.278,147.397,147.397,95.800,27.630,0.044,0.096,0.074,0.074,19.879,25.874,26.733,23.243,23.243,25.814
1,slv,2009-08-21,48.591,-98.039,-34.435,9.517,37.867,-11.275,12.129,98.039,98.039,128.961,35.868,0.061,0.114,0.059,0.059,21.793,27.040,27.810,20.384,20.384,33.089
1,slv,2009-08-24,81.061,-61.215,-24.441,2.168,32.649,-16.914,16.952,85.965,85.965,81.061,33.028,0.059,0.098,0.060,0.060,21.356,26.771,27.566,20.252,20.252,32.975
0,slv,2009-08-25,82.725,35.152,-20.269,19.231,34.591,-14.224,22.451,63.387,63.387,86.588,36.906,0.070,0.104,0.051,0.051,22.451,27.423,28.194,18.402,18.402,32.832
0,slv,2009-08-26,40.709,44.947,-3.534,36.966,26.289,-17.566,20.559,52.588,52.588,76.640,36.966,0.074,0.079,0.047,0.047,21.127,25.284,28.330,17.566,17.566,32.706
1,slv,2009-08-27,43.165,62.638,-0.591,31.321,25.210,-11.669,20.798,48.005,48.005,62.638,31.321,0.063,0.076,0.048,0.048,20.798,25.086,28.141,17.382,17.382,32.593
0,slv,2009-08-28,109.212,97.324,9.298,29.197,33.662,-12.049,21.709,0.000,17.825,97.905,97.905,0.069,0.105,0.000,0.020,21.709,24.045,30.257,12.801,12.801,32.401
1,slv,2009-08-31,125.384,83.812,-9.579,21.026,28.996,-4.330,18.430,0.000,9.579,96.721,96.721,0.077,0.114,0.000,0.011,23.221,24.682,30.754,11.388,11.388,32.265
1,slv,2009-09-01,160.985,103.118,19.058,14.286,35.759,0.000,18.329,0.000,1.560,97.437,97.437,0.088,0.125,0.000,0.002,24.284,25.312,31.352,9.821,9.821,32.127
1,slv,2009-09-02,165.517,140.076,89.091,24.105,43.866,2.107,22.468,0.000,0.000,121.592,121.592,0.122,0.160,0.000,0.000,28.336,28.622,33.634,5.177,5.177,31.931
0,slv,2009-09-03,284.998,210.551,130.588,54.120,57.939,9.549,32.249,0.000,0.000,158.394,154.083,0.169,0.210,0.000,0.000,34.063,32.115,36.894,0.000,0.000,31.702
1,slv,2009-09-04,273.261,223.722,147.384,54.899,56.369,9.253,30.279,0.000,0.000,165.468,147.384,0.177,0.217,0.000,0.000,34.600,32.491,37.246,0.000,0.000,31.574
1,slv,2009-09-08,203.679,189.655,149.027,70.671,55.636,17.316,35.854,0.000,0.000,161.871,146.250,0.190,0.231,0.000,0.000,35.854,33.309,38.012,0.000,0.000,31.433
1,slv,2009-09-09,39.907,164.159,128.113,69.908,62.623,26.874,33.848,55.728,55.728,143.875,131.066,0.183,0.224,0.006,0.006,33.848,32.624,37.371,55.728,55.728,31.342
1,slv,2009-09-10,91.839,186.314,150.480,72.176,83.587,28.830,31.004,0.000,0.000,183.870,139.523,0.209,0.251,0.000,0.000,72.744,34.366,39.006,0.000,0.000,31.172
0,slv,2009-09-11,72.239,140.166,146.011,57.809,81.761,28.093,28.412,0.000,0.000,171.875,134.948,0.216,0.245,0.000,0.000,72.727,34.668,39.291,0.000,0.000,31.050
1,slv,2009-09-14,51.889,46.209,131.299,65.142,63.504,27.917,22.929,115.152,115.152,124.828,118.774,0.202,0.202,0.012,0.012,67.733,32.588,38.142,115.152,115.152,30.978
1,slv,2009-09-15,75.158,84.534,159.801,110.182,65.336,33.238,25.980,0.000,0.000,147.743,131.417,0.237,0.237,0.000,0.000,74.435,36.056,40.362,0.000,0.000,30.790
0,slv,2009-09-16,129.293,102.167,151.724,124.636,64.808,44.313,26.992,0.000,0.000,161.247,138.463,0.263,0.263,0.000,0.000,78.979,37.881,42.006,0.000,0.000,30.622
0,slv,2009-09-17,130.800,92.362,132.809,124.539,55.785,40.749,25.958,110.851,110.851,113.666,124.539,0.249,0.249,0.011,0.011,74.167,36.589,40.860,110.851,110.851,30.553
0,slv,2009-09-18,-15.892,29.454,109.530,109.489,55.400,36.793,21.240,128.354,128.354,52.300,109.489,0.219,0.231,0.026,0.026,68.571,34.976,39.422,128.354,128.354,30.495
1,slv,2009-09-21,-116.686,4.041,72.273,94.109,49.803,32.947,21.965,116.686,116.686,35.692,99.962,0.190,0.219,0.035,0.035,64.640,33.882,38.448,116.686,116.686,30.422
0,slv,2009-09-22,-13.766,58.246,53.035,107.194,64.311,35.731,24.308,37.923,37.923,56.732,107.194,0.214,0.244,0.015,0.015,68.706,35.567,39.971,37.923,37.923,30.261
0,slv,2009-09-23,-31.936,-23.838,29.743,89.031,57.961,35.139,22.351,70.011,70.011,29.888,89.031,0.178,0.219,0.035,0.035,62.154,33.493,38.111,70.011,70.011,30.220
0,slv,2009-09-24,-110.843,-111.824,-8.256,67.424,38.354,32.511,19.719,111.824,111.824,0.000,71.397,0.136,0.178,0.067,0.067,52.679,30.294,35.231,111.824,111.824,30.216
1,slv,2009-09-25,-225.118,-118.977,-16.604,58.949,21.411,26.937,13.988,116.686,116.686,0.000,58.949,0.118,0.160,0.082,0.082,48.000,28.763,33.849,116.686,116.686,30.160
0,slv,2009-09-28,-126.965,-78.842,-25.391,48.621,34.188,34.828,14.263,89.702,89.702,108.005,48.621,0.097,0.172,0.072,0.072,49.600,29.519,34.534,89.702,89.702,30.032
1,slv,2009-09-29,-20.846,-65.498,-30.808,43.434,51.879,35.496,12.010,81.032,81.032,47.649,43.434,0.087,0.171,0.073,0.073,48.429,29.246,34.288,81.032,81.032,29.937
0,slv,2009-09-30,135.536,-49.368,3.577,54.878,64.626,45.125,14.406,44.341,44.341,135.536,54.878,0.110,0.207,0.044,0.044,54.456,31.702,36.517,44.341,44.341,29.755
0,slv,2009-10-01,27.237,-50.383,-36.750,26.938,60.673,43.998,12.483,53.687,58.343,47.649,26.938,0.054,0.182,0.054,0.064,48.828,29.718,34.719,58.343,58.343,29.717
1,slv,2009-10-02,-14.684,-17.719,-64.177,-1.575,51.582,41.436,9.450,78.495,64.177,10.165,10.165,0.005,0.155,0.063,0.077,45.017,28.228,33.514,64.177,64.177,29.659
1,slv,2009-10-05,0.000,67.768,-28.024,12.837,58.908,51.733,10.791,32.912,34.108,67.768,67.768,0.041,0.178,0.030,0.044,51.733,26.648,36.053,34.108,34.108,29.468
0,slv,2009-10-06,216.126,122.564,18.962,28.793,76.259,58.189,11.564,0.000,2.500,121.619,121.619,0.085,0.229,0.000,0.004,60.066,30.007,39.238,2.500,2.500,29.254
1,slv,2009-10-07,301.306,142.647,35.772,37.049,76.211,59.355,13.753,0.000,0.000,119.917,119.917,0.096,0.229,0.000,0.000,61.290,30.163,39.880,0.000,0.000,29.131
0,slv,2009-10-08,231.990,115.995,31.596,33.821,81.145,56.917,12.487,0.000,0.000,125.653,125.653,0.113,0.244,0.000,0.000,63.746,30.352,40.990,0.000,0.000,28.993
0,slv,2009-10-09,70.258,145.470,45.345,28.485,79.545,55.386,16.880,45.662,45.662,108.005,108.005,0.108,0.239,0.005,0.005,61.750,40.422,40.443,45.662,45.662,28.914
0,slv,2009-10-12,44.444,174.884,77.653,35.868,68.506,54.543,13.151,11.416,11.416,174.884,100.497,0.111,0.206,0.002,0.002,61.292,40.372,40.462,11.416,11.416,28.815
0,slv,2009-10-13,-7.610,111.925,92.122,20.858,65.207,49.938,18.284,7.610,7.610,149.901,92.122,0.111,0.196,0.002,0.002,60.364,40.046,40.295,7.610,7.610,28.724
0,slv,2009-10-14,22.935,46.838,86.424,12.252,63.234,52.888,21.078,0.000,0.000,137.484,88.945,0.116,0.190,0.000,0.000,60.418,40.274,40.501,0.000,0.000,28.620
1,slv,2009-10-15,-80.092,-18.358,61.359,3.245,40.298,44.734,15.007,284.738,284.738,87.091,59.902,0.084,0.121,0.028,0.028,53.647,36.557,38.020,284.738,284.738,28.613
1,slv,2009-10-16,-57.208,-32.344,40.700,14.371,27.515,45.118,16.063,108.200,108.200,85.967,60.991,0.091,0.091,0.022,0.022,54.261,37.078,38.418,108.200,108.200,28.504
0,slv,2009-10-19,-22.779,0.000,72.735,27.207,30.683,46.120,16.964,22.779,22.779,64.713,67.503,0.108,0.108,0.007,0.007,56.457,38.527,39.456,22.779,22.779,28.372
1,slv,2009-10-20,27.355,-26.697,72.693,9.479,21.672,40.462,19.519,51.253,51.253,27.355,54.563,0.093,0.093,0.021,0.021,52.958,36.636,38.198,51.253,51.253,28.323
0,slv,2009-10-21,34.925,-11.442,49.858,24.788,26.982,47.337,28.360,22.779,22.779,43.963,57.179,0.103,0.103,0.011,0.011,54.000,37.408,38.773,22.779,22.779,28.209
1,slv,2009-10-22,-22.936,-22.779,11.710,41.588,18.485,53.354,26.447,22.779,22.779,30.481,52.832,0.100,0.100,0.014,0.014,52.822,36.861,38.436,22.779,22.779,28.128
0,slv,2009-10-23,38.759,33.216,7.246,52.732,18.182,52.201,25.811,13.017,13.017,33.216,52.732,0.105,0.105,0.009,0.009,52.973,37.100,38.644,13.017,13.017,28.028
0,slv,2009-10-26,-109.447,-37.835,-34.722,27.656,9.810,37.591,22.429,54.812,54.812,0.000,38.322,0.061,0.067,0.044,0.044,45.760,32.895,35.744,54.812,54.812,28.041
0,slv,2009-10-27,-188.607,-105.122,-52.561,14.160,-8.741,27.441,18.664,77.196,77.196,0.000,19.335,0.033,0.038,0.069,0.069,40.421,29.774,33.584,77.196,77.196,28.028
1,slv,2009-10-28,-295.019,-129.845,-77.231,-15.873,-24.893,17.538,19.038,96.811,96.811,0.000,1.405,0.003,0.008,0.097,0.097,34.909,26.509,31.308,96.811,96.811,28.020
0,slv,2009-10-29,-75.442,-91.206,-51.011,11.534,-10.619,21.694,22.761,73.825,59.536,346.784,19.629,0.037,0.043,0.059,0.065,40.103,29.777,33.631,59.536,59.536,27.846
1,slv,2009-10-30,-55.080,-120.285,-70.710,7.901,-12.575,20.368,19.412,87.283,70.710,66.204,7.901,0.016,0.021,0.079,0.085,36.152,27.435,31.993,70.710,70.710,27.816
1,slv,2009-11-02,63.052,-118.774,-43.962,-6.715,-7.658,20.500,18.907,73.395,61.328,63.052,63.052,0.019,0.027,0.073,0.080,36.600,27.794,32.265,61.328,61.328,27.717
1,slv,2009-11-03,119.846,20.846,-8.731,-2.342,2.370,33.569,24.780,32.841,22.779,179.697,179.697,0.072,0.080,0.023,0.032,44.444,32.768,35.833,22.779,22.779,27.499
0,slv,2009-11-04,221.945,81.599,-14.335,-3.188,12.092,36.078,28.306,18.678,15.945,161.412,161.412,0.081,0.089,0.015,0.024,45.268,33.390,36.307,15.945,15.945,27.394
0,slv,2009-11-05,198.020,132.409,-3.876,-11.415,23.556,32.311,31.058,17.880,15.661,132.409,132.409,0.079,0.088,0.016,0.025,44.530,33.032,36.080,15.661,15.661,27.315
1,slv,2009-11-06,17.647,69.064,-12.961,-10.034,28.590,25.918,29.028,17.816,15.744,110.791,110.791,0.078,0.086,0.018,0.027,43.714,32.619,35.811,15.744,15.744,27.238
0,slv,2009-11-09,29.172,126.530,-1.443,-5.435,28.913,33.033,34.870,0.000,8.542,112.705,112.705,0.090,0.093,0.000,0.015,45.082,33.588,36.539,8.542,8.542,27.125
1,slv,2009-11-10,-17.523,89.728,-17.720,-12.872,23.914,39.758,33.333,150.376,15.885,81.967,81.967,0.074,0.076,0.015,0.030,42.140,31.809,35.278,15.885,15.885,27.085
